x,y,z
-0.396568,-2.35923,1.03428
1.23437,0.195148,-1.27585
-0.124206,2.57938,-3.17471
-0.124206,2.57938,-3.17471
1.33754,2.07578,-2.26936
1.33754,2.07578,-2.26936
1.66732,0.493011,-2.03723
1.66732,0.493011,-2.03723
1.66732,0.493011,-2.03723
1.3745,-2.07301,-4.71089
1.3745,-2.07301,-4.71089
1.3745,-2.07301,-4.71089
1.3745,-2.07301,-4.71089
0.0621746,-1.01044,-2.97717
0.0621746,-1.01044,-2.97717
0.0621746,-1.01044,-2.97717
0.0621746,-1.01044,-2.97717
0.0621746,-1.01044,-2.97717
0.0621746,-1.01044,-2.97717
0.0621746,-1.01044,-2.97717
-1.69239,1.06434,-1.06174
1.0151,2.41953,1.78135
1.0151,2.41953,1.78135
1.0151,2.41953,1.78135
1.0151,2.41953,1.78135
1.0151,2.41953,1.78135
2.26709,1.17651,4.2755
2.26709,1.17651,4.2755
2.26709,1.17651,4.2755
0.549103,0.742331,4.28502
-1.1852,2.74449,5.15239
-1.82384,1.7646,4.77908
-2.80986,2.16486,5.47821
-0.0367669,1.19281,3.32941
-0.0367669,1.19281,3.32941
-0.0367669,1.19281,3.32941
-2.17066,0.565133,3.81983
-2.17066,0.565133,3.81983
-2.17066,0.565133,3.81983
-2.17066,0.565133,3.81983
-2.52044,0.874489,4.17815
-2.52044,0.874489,4.17815
-0.867958,2.75125,1.94663
-0.867958,2.75125,1.94663
-0.867958,2.75125,1.94663
-1.08998,3.74281,2.8954
-1.08998,3.74281,2.8954
-0.396553,2.6804,3.40346
-0.396553,2.6804,3.40346
-0.844103,0.601179,2.07773
-0.620452,-0.6724,2.58416
-1.01102,-0.985975,2.15448
0.743308,-0.708447,1.59857
1.5967,-1.88665,3.38159
-0.866324,-2.31112,3.2786
-0.866324,-2.31112,3.2786
-0.866324,-2.31112,3.2786
-0.866324,-2.31112,3.2786
-0.083494,-4.23165,0.661396
-1.30588,-2.44065,3.60221
0.279135,-3.55457,3.3079
-1.47069,-2.18859,1.97986
-1.47069,-2.18859,1.97986
1.26122,0.582056,4.71444
1.26122,0.582056,4.71444
1.26122,0.582056,4.71444
1.26122,0.582056,4.71444
0.782503,-0.780716,4.94466
0.782503,-0.780716,4.94466
2.10612,-2.25431,3.99283
2.10612,-2.25431,3.99283
3.33705,0.69719,2.1184
4.53031,1.57737,-0.695579
3.56951,2.87859,-1.80464
1.58783,3.48504,-3.65226
-1.21339,0.896872,-4.86309
-1.24397,1.39774,-2.39044
-1.24397,1.39774,-2.39044
-1.24397,1.39774,-2.39044
-1.24397,1.39774,-2.39044
-1.24397,1.39774,-2.39044
-1.24397,1.39774,-2.39044
0.317175,0.506161,-1.49447
0.317175,0.506161,-1.49447
0.317175,0.506161,-1.49447
0.317175,0.506161,-1.49447
1.88246,-1.73955,0.597412
1.90969,-0.828138,3.21046
1.90969,-0.828138,3.21046
1.90969,-0.828138,3.21046
1.90969,-0.828138,3.21046
1.90969,-0.828138,3.21046
2.42666,2.15648,3.44315
2.42403,-0.221453,5.25312
1.09235,-2.90349,3.0261
1.09235,-2.90349,3.0261
1.09235,-2.90349,3.0261
1.09235,-2.90349,3.0261
3.04648,-4.50715,2.93631
3.04648,-4.50715,2.93631
3.08154,-2.09605,3.58748
3.03148,0.880103,4.45257
3.03148,0.880103,4.45257
3.03148,0.880103,4.45257
3.03148,0.880103,4.45257
3.03148,0.880103,4.45257
0.490951,2.62999,7.33209
0.317251,2.99586,8.55004
0.317251,2.99586,8.55004
1.33401,0.260727,8.86184
2.29779,2.22554,8.00015
2.29779,2.22554,8.00015
2.4084,1.25674,7.87049
4.75994,3.72812,6.52777
2.82065,3.21485,4.35258
2.82065,3.21485,4.35258
1.50137,1.73915,1.39335
-0.936399,2.93696,3.5108
-0.936399,2.93696,3.5108
1.32079,1.38182,4.8186
3.36393,2.7226,3.13911
3.36393,2.7226,3.13911
0.390205,1.68782,1.99356
-0.332991,0.516207,3.68771
-0.332991,0.516207,3.68771
-0.332991,0.516207,3.68771
-0.332991,0.516207,3.68771
-1.97597,-1.52369,1.63936
-1.97597,-1.52369,1.63936
0.412153,-2.3495,2.57518
0.412153,-2.3495,2.57518
0.412153,-2.3495,2.57518
0.746877,-2.68878,5.45968
0.746877,-2.68878,5.45968
3.48052,-0.964783,5.57187
3.48052,-0.964783,5.57187
5.13934,-3.87879,3.44665
5.13934,-3.87879,3.44665
3.86454,-1.1997,3.08323
3.86454,-1.1997,3.08323
3.86454,-1.1997,3.08323
3.06303,-0.89211,2.19241
0.663716,0.369894,4.00854
0.663716,0.369894,4.00854
2.23844,-0.0998143,4.20114
0.404178,1.79304,2.031
0.404178,1.79304,2.031
0.404178,1.79304,2.031
-0.491586,-0.265946,-0.835105
-0.491586,-0.265946,-0.835105
-0.491586,-0.265946,-0.835105
-0.491586,-0.265946,-0.835105
0.384618,-2.62175,1.95102
-1.12977,0.260245,-0.963167
-1.12977,0.260245,-0.963167
1.14862,-2.01445,-3.02892
1.14862,-2.01445,-3.02892
2.07351,-1.87267,-2.38522
-0.6392,-0.320115,-4.72181
-0.6392,-0.320115,-4.72181
2.32223,0.0217247,-2.01453
2.32223,0.0217247,-2.01453
2.32223,0.0217247,-2.01453
2.32223,0.0217247,-2.01453
2.32223,0.0217247,-2.01453
3.89887,-2.78846,-3.65422
4.81026,-1.64846,-5.52849
4.81026,-1.64846,-5.52849
4.81026,-1.64846,-5.52849
4.81026,-1.64846,-5.52849
6.29129,0.676949,-4.91802
6.29129,0.676949,-4.91802
6.29129,0.676949,-4.91802
4.99281,-0.53988,-6.90584
4.99281,-0.53988,-6.90584
6.58914,-2.02813,-6.19545
6.50271,-3.38756,-7.17945
6.50271,-3.38756,-7.17945
6.50271,-3.38756,-7.17945
5.25191,-0.641504,-4.49755
5.25191,-0.641504,-4.49755
3.96022,1.96777,-6.03719
1.60766,0.740632,-5.39652
0.586943,1.09974,-4.84984
0.586943,1.09974,-4.84984
0.586943,1.09974,-4.84984
2.1629,-1.35764,-2.31136
2.1629,-1.35764,-2.31136
2.1629,-1.35764,-2.31136
0.858761,1.13117,-2.10698
0.858761,1.13117,-2.10698
0.858761,1.13117,-2.10698
0.858761,1.13117,-2.10698
-0.223377,0.941072,-2.94095
-0.223377,0.941072,-2.94095
-0.223377,0.941072,-2.94095
-0.223377,0.941072,-2.94095
-0.223377,0.941072,-2.94095
-0.223377,0.941072,-2.94095
-0.223377,0.941072,-2.94095
1.54269,0.469278,-4.06032
0.99786,-0.28065,-4.60634
0.181618,0.523866,-2.24299
-0.836459,2.72938,-2.29939
0.327795,0.609807,-4.76869
0.327795,0.609807,-4.76869
0.327795,0.609807,-4.76869
-0.881957,1.20773,-4.65749
-0.881957,1.20773,-4.65749
-0.881957,1.20773,-4.65749
0.413013,-1.26981,-2.23085
0.413013,-1.26981,-2.23085
0.413013,-1.26981,-2.23085
-0.0988754,-0.621473,-2.03486
-2.87175,0.21641,-1.32187
-2.87175,0.21641,-1.32187
-2.10427,1.21288,-3.08029
-1.36934,-0.206538,-3.4548
-1.36934,-0.206538,-3.4548
-1.36934,-0.206538,-3.4548
1.38955,-0.705524,-4.83754
0.566652,2.00309,-7.11699
2.79694,3.88322,-6.90311
1.02801,4.50564,-3.92897
1.02801,4.50564,-3.92897
2.15538,2.22604,-3.15316
2.15538,2.22604,-3.15316
2.15538,2.22604,-3.15316
2.15538,2.22604,-3.15316
-0.695078,-0.0982128,-5.98653
0.00381117,1.47627,-6.83554
0.824593,2.02642,-6.66193
0.72922,0.106308,-7.24579
0.0240398,2.49927,-7.81105
0.0240398,2.49927,-7.81105
0.0240398,2.49927,-7.81105
-1.9866,0.513121,-9.0316
-4.79866,-2.01005,-7.31779
-4.79866,-2.01005,-7.31779
-4.51266,-1.66599,-5.26883
-4.51266,-1.66599,-5.26883
-2.19012,-1.47488,-4.78921
-4.80913,-0.838032,-2.35207
-2.10807,-2.67963,-4.0763
-2.99727,-0.919227,-1.39851
-2.99727,-0.919227,-1.39851
-2.99727,-0.919227,-1.39851
-4.5746,1.9934,-3.56816
-4.88735,-0.237334,-4.96246
-4.1402,2.39482,-5.23048
-3.42898,2.00693,-6.67336
-3.42898,2.00693,-6.67336
-1.13273,1.63976,-4.31555
1.01132,2.55871,-1.45394
1.01132,2.55871,-1.45394
2.1209,2.59353,-4.38444
0.523066,5.46635,-6.73769
0.523066,5.46635,-6.73769
1.7935,8.32381,-6.77965
0.33914,6.31846,-5.41536
0.33914,6.31846,-5.41536
-1.19304,6.20308,-6.71092
-1.19304,6.20308,-6.71092
-1.19304,6.20308,-6.71092
-1.30313,4.09958,-6.16747
-1.30313,4.09958,-6.16747
-1.83976,2.49502,-6.58656
-1.5714,2.00605,-3.78406
-1.5714,2.00605,-3.78406
-1.5714,2.00605,-3.78406
-2.60266,4.43832,-5.28782
-2.60266,4.43832,-5.28782
-2.60266,4.43832,-5.28782
-2.60266,4.43832,-5.28782
-2.26697,2.07668,-5.9312
-2.17449,0.438926,-5.77431
-2.71799,-2.0167,-4.65476
-2.71799,-2.0167,-4.65476
-0.278728,-3.11017,-2.99275
-0.278728,-3.11017,-2.99275
-0.278728,-3.11017,-2.99275
-0.278728,-3.11017,-2.99275
0.995323,-1.16754,-3.33187
-1.93206,-2.30793,-2.66805
-0.613792,-0.583975,-0.939571
-0.613792,-0.583975,-0.939571
0.401368,0.0900996,0.913966
0.401368,0.0900996,0.913966
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.877899,-1.11475,1.52295
-0.736435,-1.43732,1.8794
-3.41709,0.225734,3.90015
-1.63196,0.510963,2.82127
-1.63196,0.510963,2.82127
-1.63196,0.510963,2.82127
-1.63196,0.510963,2.82127
0.0685139,2.88631,4.13137
0.0685139,2.88631,4.13137
1.40327,0.803662,4.7735
1.40327,0.803662,4.7735
1.40327,0.803662,4.7735
3.23089,0.838793,4.71964
0.499008,-1.7074,3.27527
0.499008,-1.7074,3.27527
0.499008,-1.7074,3.27527
1.67407,-3.23034,2.38377
1.67407,-3.23034,2.38377
1.67407,-3.23034,2.38377
0.0455976,-0.30703,2.42031
0.0455976,-0.30703,2.42031
0.0455976,-0.30703,2.42031
-1.60748,-2.12272,3.34027
-1.60748,-2.12272,3.34027
-0.893227,-1.65566,1.6289
-0.24763,-0.155777,4.29255
-0.240113,-0.252816,2.53348
0.857759,0.878916,3.53723
0.857759,0.878916,3.53723
0.857759,0.878916,3.53723
0.857759,0.878916,3.53723
0.857759,0.878916,3.53723
0.857759,0.878916,3.53723
-0.951837,2.08371,0.869307
-3.83484,2.88957,3.23446
-1.54129,2.70335,1.77585
-1.54129,2.70335,1.77585
-1.54129,2.70335,1.77585
-4.17938,0.212048,3.83019
-2.1902,-1.5912,4.23101
-0.450521,-3.00867,3.97458
-0.450521,-3.00867,3.97458
-0.450521,-3.00867,3.97458
-0.450521,-3.00867,3.97458
0.841793,-3.29416,3.01815
0.841793,-3.29416,3.01815
0.324653,-4.26151,3.02015
3.22078,-5.39621,1.38227
3.22078,-5.39621,1.38227
2.51367,-4.02775,-1.14665
3.99296,-5.19634,1.55533
3.99296,-5.19634,1.55533
2.73938,-4.96747,1.68466
2.73938,-4.96747,1.68466
4.20827,-2.21551,0.709632
6.77819,-4.70849,2.47505
6.97113,-2.14884,2.93651
4.0869,-3.6887,1.86696
4.0869,-3.6887,1.86696
4.0869,-3.6887,1.86696
1.58453,-3.35686,3.86778
1.58453,-3.35686,3.86778
0.64312,-5.55576,3.53503
3.03467,-6.84377,3.7849
0.328444,-3.94775,6.5064
1.88286,-0.979257,4.71171
1.88286,-0.979257,4.71171
1.88286,-0.979257,4.71171
1.88286,-0.979257,4.71171
-0.780994,-2.26006,2.76436
-0.780994,-2.26006,2.76436
-0.780994,-2.26006,2.76436
-0.780994,-2.26006,2.76436
0.875894,-0.00393697,4.79429
0.879203,-0.752566,5.15941
0.879203,-0.752566,5.15941
2.07018,-1.51713,3.06749
2.07018,-1.51713,3.06749
3.03862,-1.30272,2.6619
2.64304,-0.0958717,0.579073
2.64304,-0.0958717,0.579073
5.01169,0.800557,1.7099
2.85745,-1.97185,-1.10426
2.85745,-1.97185,-1.10426
5.3974,0.962708,-3.88906
5.3974,0.962708,-3.88906
5.99604,-1.45192,-3.00876
5.99604,-1.45192,-3.00876
3.3648,0.261471,-0.529628
1.07789,0.837008,-3.33624
1.07789,0.837008,-3.33624
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.31715,0.0290593,-1.76144
-1.50685,-0.139743,-1.1701
-1.50685,-0.139743,-1.1701
-0.71803,0.29586,-3.00701
-0.71803,0.29586,-3.00701
-0.71803,0.29586,-3.00701
-0.71803,0.29586,-3.00701
-0.71803,0.29586,-3.00701
-0.71803,0.29586,-3.00701
-1.11952,-0.00255512,-2.41578
-1.11952,-0.00255512,-2.41578
-1.11952,-0.00255512,-2.41578
-1.11952,-0.00255512,-2.41578
-1.11952,-0.00255512,-2.41578
-1.75512,2.4307,-3.18312
-2.65834,0.260103,-1.92887
-2.65834,0.260103,-1.92887
-1.61105,-0.1953,-3.0953
-1.61105,-0.1953,-3.0953
-0.626122,1.7051,-4.80813
1.65633,3.23514,-3.63667
2.49949,1.2957,-6.47238
1.80364,3.38492,-4.85496
3.09236,2.46054,-5.47513
0.445275,3.83232,-6.90567
0.445275,3.83232,-6.90567
0.445275,3.83232,-6.90567
0.445275,3.83232,-6.90567
0.846218,4.48396,-4.18817
0.20926,4.44548,-3.59152
-1.52875,3.99774,-3.80916
-1.52875,3.99774,-3.80916
-2.5621,2.862,-5.41206
-2.5621,2.862,-5.41206
-2.5621,2.862,-5.41206
-3.28753,0.602319,-3.48599
-3.80013,1.47142,-1.15019
-4.84925,0.851633,-3.8321
-2.98424,1.65977,-5.4665
-3.05904,0.519054,-7.3588
-1.13253,0.322451,-6.88907
-1.13253,0.322451,-6.88907
-1.13253,0.322451,-6.88907
1.40095,-1.3345,-7.91185
-1.27305,-1.31913,-7.01001
0.245426,-0.469945,-8.13357
0.245426,-0.469945,-8.13357
0.245426,-0.469945,-8.13357
1.13822,1.50091,-6.34358
-0.68093,1.32752,-4.56488
-0.68093,1.32752,-4.56488
1.69126,2.24085,-1.78834
-0.0809662,2.32723,-1.38895
-0.0809662,2.32723,-1.38895
-1.3055,1.53401,-3.28992
0.528975,1.1838,-2.25897
0.528975,1.1838,-2.25897
0.528975,1.1838,-2.25897
0.528975,1.1838,-2.25897
0.528975,1.1838,-2.25897
-1.64654,1.51033,-3.53978
-2.00866,0.830039,-1.56423
-2.00866,0.830039,-1.56423
-2.00866,0.830039,-1.56423
-3.50267,-0.60041,-1.60787
-3.50267,-0.60041,-1.60787
-1.88834,-0.415072,-1.01507
-3.55142,0.0136739,0.954101
-5.54836,-1.3751,0.927394
-2.85938,1.41212,-0.122047
-1.01862,3.37842,-1.15913
-3.42873,5.60564,0.947671
-1.45194,2.87079,1.46298
-1.45194,2.87079,1.46298
-1.45194,2.87079,1.46298
1.0158,0.46312,-0.663268
-1.00353,1.58927,-2.33823
-0.0217167,-0.131593,-1.71534
-0.0217167,-0.131593,-1.71534
-0.0217167,-0.131593,-1.71534
-0.0217167,-0.131593,-1.71534
-0.0217167,-0.131593,-1.71534
-1.91809,-1.76003,-2.57669
-0.755783,-1.6121,-3.2622
-0.755783,-1.6121,-3.2622
-2.86165,1.24345,-3.40745
-2.86165,1.24345,-3.40745
-1.60865,-0.863911,-4.9673
-3.66329,-1.30178,-5.64433
-2.41497,-2.6653,-5.52789
-1.36995,-2.70897,-6.1217
-1.36995,-2.70897,-6.1217
-1.36995,-2.70897,-6.1217
-1.36995,-2.70897,-6.1217
-2.13991,-0.683086,-5.78545
-2.13991,-0.683086,-5.78545
-1.71055,-0.219874,-4.45184
-1.71055,-0.219874,-4.45184
-1.71055,-0.219874,-4.45184
0.655668,0.365298,-4.90276
0.00275478,2.50711,-3.66768
-1.6325,1.35919,-3.39362
-1.6325,1.35919,-3.39362
-1.6325,1.35919,-3.39362
-3.981,-1.46924,-3.11553
-3.981,-1.46924,-3.11553
-3.981,-1.46924,-3.11553
-3.981,-1.46924,-3.11553
-3.981,-1.46924,-3.11553
-2.38866,-0.374619,-4.05894
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
0.104525,-0.346512,-3.50656
-1.00837,-0.557541,-2.67912
-1.00837,-0.557541,-2.67912
-1.00837,-0.557541,-2.67912
-1.00837,-0.557541,-2.67912
-0.478612,0.214366,-1.60476
1.89864,2.12006,-2.50051
-0.816312,3.01095,-2.04022
-0.816312,3.01095,-2.04022
1.2831,3.08767,-2.46628
0.47293,0.168313,-0.784889
0.47293,0.168313,-0.784889
0.964572,0.0381249,-2.6321
0.964572,0.0381249,-2.6321
0.964572,0.0381249,-2.6321
0.964572,0.0381249,-2.6321
1.36519,-1.68897,-1.46544
1.36519,-1.68897,-1.46544
1.36519,-1.68897,-1.46544
1.36519,-1.68897,-1.46544
2.38561,-1.80697,-3.38511
1.82134,-3.79921,-5.69921
-0.196548,-3.23297,-4.04265
0.180276,-1.5608,-2.73186
-1.54959,0.667499,-1.2123
-1.54959,0.667499,-1.2123
-4.21732,0.416006,-3.96807
-1.93141,2.37032,-3.69469
0.47934,1.96067,-5.19302
0.47934,1.96067,-5.19302
-1.84156,0.918059,-5.18008
0.11197,2.07323,-3.39163
-0.781807,1.86895,-2.14049
-0.781807,1.86895,-2.14049
-0.781807,1.86895,-2.14049
0.190587,2.37843,-1.87234
0.190587,2.37843,-1.87234
-0.655686,1.00467,-0.403055
-0.655686,1.00467,-0.403055
1.07143,0.512224,-0.323904
1.18066,-1.70219,0.960261
1.24532,-2.85413,3.59481
-1.57503,-0.646293,2.22199
-2.75193,0.379241,2.84713
-0.184829,0.745463,0.98641
2.09638,-0.843787,1.12982
2.09638,-0.843787,1.12982
2.09638,-0.843787,1.12982
2.09638,-0.843787,1.12982
2.09638,-0.843787,1.12982
0.425973,-0.894234,1.61957
0.425973,-0.894234,1.61957
1.12343,-2.20752,2.97878
1.12343,-2.20752,2.97878
1.12343,-2.20752,2.97878
0.281766,-0.407335,3.20055
0.504358,-1.34065,3.83195
0.504358,-1.34065,3.83195
1.18254,-0.432478,1.75976
1.18254,-0.432478,1.75976
1.18254,-0.432478,1.75976
1.18254,-0.432478,1.75976
1.18254,-0.432478,1.75976
0.548095,-1.61748,4.00132
1.77112,-1.72836,2.69279
-0.193811,-2.15369,2.92802
-0.193811,-2.15369,2.92802
1.15815,-1.39815,4.43748
0.249199,-0.138924,2.24954
0.249199,-0.138924,2.24954
2.42633,-1.21547,3.15708
3.24215,1.00709,2.14899
3.24215,1.00709,2.14899
2.67959,1.61896,4.85694
4.77581,-0.355856,4.34794
4.77581,-0.355856,4.34794
2.06049,2.45049,3.9097
0.238153,0.142023,1.66739
0.238153,0.142023,1.66739
0.238153,0.142023,1.66739
0.238153,0.142023,1.66739
0.238153,0.142023,1.66739
0.240459,1.32856,2.68067
0.240459,1.32856,2.68067
0.240459,1.32856,2.68067
0.240459,1.32856,2.68067
0.240459,1.32856,2.68067
-1.43943,0.0333342,1.42902
-1.61996,-0.89153,1.59331
-1.61996,-0.89153,1.59331
-1.25586,-3.38011,4.49837
-2.85246,-0.726289,2.68105
-2.85246,-0.726289,2.68105
-2.85246,-0.726289,2.68105
-1.34696,-2.71158,4.8088
-0.928798,-3.07548,2.82974
-1.89607,-1.35378,1.30357
-2.21103,-1.42104,2.67718
0.660113,-2.74274,3.29822
0.660113,-2.74274,3.29822
-0.914538,-0.69349,4.23084
-0.914538,-0.69349,4.23084
-0.914538,-0.69349,4.23084
-0.914538,-0.69349,4.23084
0.63281,-0.186584,6.59517
0.63281,-0.186584,6.59517
0.63281,-0.186584,6.59517
2.07688,-0.341061,3.629
1.37123,0.0327235,3.25956
1.24654,-0.724058,3.94029
1.24654,-0.724058,3.94029
0.857067,0.336864,5.02792
-0.470642,-0.546982,2.95042
-0.470642,-0.546982,2.95042
0.272826,0.746754,3.88388
0.272826,0.746754,3.88388
2.75174,2.03709,1.93842
0.685688,1.8851,1.05986
1.42922,4.19614,2.64113
1.42922,4.19614,2.64113
1.42922,4.19614,2.64113
1.42922,4.19614,2.64113
0.94914,5.78719,1.47384
0.833986,6.76101,2.75506
0.689051,4.33218,5.3349
-1.29033,3.12074,4.79432
-0.946155,2.58693,4.12104
-0.946155,2.58693,4.12104
1.07985,-0.145535,4.63141
-1.04683,0.072127,6.67627
-1.04683,0.072127,6.67627
-1.04683,0.072127,6.67627
-1.04683,0.072127,6.67627
1.85892,2.10015,6.27003
2.84544,0.299111,4.21313
3.29254,1.72868,3.79884
1.9333,-0.488011,4.02041
0.440307,1.64622,3.01005
1.07748,1.07731,2.71492
0.262565,-0.252226,3.83978
0.342831,0.719393,2.34523
0.0909141,-0.830434,2.89148
-1.00716,1.72978,3.54355
-1.00716,1.72978,3.54355
-1.00716,1.72978,3.54355
-1.00716,1.72978,3.54355
-0.243421,0.422945,2.28963
1.03601,-0.606955,4.95626
0.100255,-0.219711,5.51429
-0.20276,0.432292,7.48924
0.278918,-0.241138,5.38366
0.278918,-0.241138,5.38366
2.76624,2.36688,3.97856
3.53036,3.51818,4.00342
3.53036,3.51818,4.00342
0.61349,2.76189,5.59142
0.61349,2.76189,5.59142
-1.25096,2.29507,5.29476
1.58338,3.43766,4.76536
4.49435,1.34416,2.78931
4.49435,1.34416,2.78931
2.65026,1.08566,5.46905
2.65026,1.08566,5.46905
2.65026,1.08566,5.46905
1.75009,1.73148,3.67205
1.31436,2.41393,0.937213
2.04832,5.1238,1.38398
2.04832,5.1238,1.38398
2.04832,5.1238,1.38398
4.35517,2.36496,2.9238
4.52938,1.96731,2.80046
4.52938,1.96731,2.80046
4.52938,1.96731,2.80046
3.65465,0.528087,4.26526
3.65465,0.528087,4.26526
3.65465,0.528087,4.26526
3.65465,0.528087,4.26526
3.65465,0.528087,4.26526
3.65465,0.528087,4.26526
2.5095,-2.30768,3.73501
1.40607,-2.92692,4.69712
1.40607,-2.92692,4.69712
-1.57331,-2.2744,5.68601
-2.42331,-1.82781,6.83219
-4.43872,0.254656,6.50712
-4.43872,0.254656,6.50712
-4.43872,0.254656,6.50712
-4.00404,2.32034,9.44073
-4.00404,2.32034,9.44073
-4.00404,2.32034,9.44073
-4.00404,2.32034,9.44073
-6.8012,1.006,9.87477
-7.24474,3.7019,8.101
-7.24474,3.7019,8.101
-8.311,4.93834,8.10515
-8.311,4.93834,8.10515
-8.26238,5.72214,6.01841
-6.66618,4.14662,8.21925
-9.18504,1.19322,7.25209
-6.31569,3.76238,4.76935
-7.09553,0.914403,5.24856
-5.62516,-1.79826,4.78509
-5.62516,-1.79826,4.78509
-6.24451,0.160047,4.79132
-6.24451,0.160047,4.79132
-5.07803,-1.52753,2.69005
-5.07803,-1.52753,2.69005
-5.07803,-1.52753,2.69005
-3.3495,-2.41276,4.49974
-1.17155,-0.289846,1.68869
-1.17155,-0.289846,1.68869
-0.367898,2.54431,4.23926
-0.367898,2.54431,4.23926
-0.367898,2.54431,4.23926
-0.367898,2.54431,4.23926
0.421735,0.604554,4.81264
-1.84941,2.48159,2.10328
-1.84941,2.48159,2.10328
-1.84941,2.48159,2.10328
-1.84941,2.48159,2.10328
-1.84941,2.48159,2.10328
-1.84941,2.48159,2.10328
-0.768298,0.782011,4.02276
1.82039,3.31783,2.31605
1.82039,3.31783,2.31605
1.82039,3.31783,2.31605
2.43432,4.39137,2.7242
2.43432,4.39137,2.7242
4.56263,1.99095,3.53091
4.56263,1.99095,3.53091
1.89432,-0.504865,5.29846
0.558308,1.13625,5.80783
-1.47844,-0.15157,3.92129
-2.4395,-1.0524,3.30306
0.157593,0.545167,2.76193
2.76069,2.97697,3.78272
2.76069,2.97697,3.78272
0.497296,0.533496,4.31991
0.497296,0.533496,4.31991
0.497296,0.533496,4.31991
0.497296,0.533496,4.31991
-0.0187351,-0.179233,1.4649
-1.81362,-0.451695,2.35153
-0.460373,-2.07829,1.15416
-0.460373,-2.07829,1.15416
-0.460373,-2.07829,1.15416
-0.460373,-2.07829,1.15416
1.78385,-2.90479,1.86566
2.81052,-2.67841,2.96779
2.81052,-2.67841,2.96779
-0.0276288,-3.28443,3.46657
-0.0276288,-3.28443,3.46657
-0.315117,-2.22075,4.59679
-0.315117,-2.22075,4.59679
-0.315117,-2.22075,4.59679
-0.315117,-2.22075,4.59679
-0.315117,-2.22075,4.59679
-0.315117,-2.22075,4.59679
1.39604,0.657316,5.91498
1.39604,0.657316,5.91498
1.39604,0.657316,5.91498
2.96414,-1.40629,6.73972
2.96414,-1.40629,6.73972
2.96414,-1.40629,6.73972
2.96414,-1.40629,6.73972
2.96414,-1.40629,6.73972
2.96414,-1.40629,6.73972
0.552434,-2.54514,5.82317
0.552434,-2.54514,5.82317
0.552434,-2.54514,5.82317
0.552434,-2.54514,5.82317
0.552434,-2.54514,5.82317
0.785291,-3.85938,4.15484
0.125037,-2.45412,5.14022
-0.835757,-4.07966,4.01244
-0.835757,-4.07966,4.01244
-3.71638,-3.32682,2.8219
-3.71638,-3.32682,2.8219
-3.71638,-3.32682,2.8219
-3.71638,-3.32682,2.8219
-3.71638,-3.32682,2.8219
-1.70567,-1.35446,4.4365
-1.70567,-1.35446,4.4365
-1.70567,-1.35446,4.4365
-4.16235,1.51119,4.56352
-2.94178,-0.210186,2.08326
-2.94178,-0.210186,2.08326
-3.17352,-1.66746,3.91187
-3.17352,-1.66746,3.91187
-3.37259,-0.0376289,3.46158
-0.991117,-0.434923,5.24934
0.360544,1.43512,7.25652
0.360544,1.43512,7.25652
-1.95855,1.7308,5.70699
1.02473,0.516845,2.76935
1.02473,0.516845,2.76935
2.52257,-2.04425,3.92235
0.80921,-0.164338,5.36043
0.80921,-0.164338,5.36043
0.80921,-0.164338,5.36043
1.05485,0.974049,2.63694
1.05485,0.974049,2.63694
-1.03504,-1.29786,2.02092
-1.03504,-1.29786,2.02092
-1.94618,-0.468152,1.5891
-1.94618,-0.468152,1.5891
0.108883,-2.4319,3.45858
-0.504859,-3.20434,1.37007
0.0686032,-3.35598,-1.3664
0.0686032,-3.35598,-1.3664
-2.07356,-1.44584,-2.37229
-2.07356,-1.44584,-2.37229
-2.07356,-1.44584,-2.37229
0.349681,1.32135,-3.63176
-1.95543,1.96365,-3.25683
-0.643486,2.75576,-3.91576
-0.643486,2.75576,-3.91576
-2.47228,0.130206,-4.35507
-1.554,1.51806,-2.90109
-1.554,1.51806,-2.90109
-3.46667,-0.0379818,-3.71533
-2.86993,0.903705,-2.92228
-1.52814,3.69048,-4.93837
-1.52814,3.69048,-4.93837
-2.11805,1.10838,-2.37871
-2.11805,1.10838,-2.37871
-2.11805,1.10838,-2.37871
0.0312938,2.72952,-1.8633
-1.94812,1.77598,-3.65563
-1.94812,1.77598,-3.65563
-3.5114,3.43406,-3.93177
-3.5114,3.43406,-3.93177
-3.5114,3.43406,-3.93177
-3.5114,3.43406,-3.93177
-2.31987,0.472902,-2.93168
-0.412097,0.554166,-4.68881
