                   1          -0.0319668          -0.0319668         1.8493e-010
                   2          -0.0320425          -0.0320047        2.67657e-005
                   3          -0.0321129          -0.0320407        3.44347e-005
                   4          -0.0321839          -0.0320765        4.03512e-005
                   5          -0.0322641          -0.0321141         4.6566e-005
                   6          -0.0323337          -0.0321507        5.12074e-005
                   7          -0.0324046          -0.0321869         5.5266e-005
                   8          -0.0325588          -0.0322334         6.5035e-005
                   9          -0.0327289          -0.0322885        7.76907e-005
                  10          -0.0327908          -0.0323387        8.46173e-005
                  11          -0.0329152          -0.0323911        9.17321e-005
                  12          -0.0330322          -0.0324445        9.84218e-005
                  13          -0.0331474          -0.0324986         0.000104654
                  14           -0.033273          -0.0325539         0.000110835
                  15          -0.0333871          -0.0326095         0.000116536
                  16          -0.0334821           -0.032664         0.000121345
                  17          -0.0336004          -0.0327191         0.000126091
                  18          -0.0336412          -0.0327703         0.000129074
                  19          -0.0337955          -0.0328243         0.000133082
                  20          -0.0340019          -0.0328832         0.000138843
                  21          -0.0341502          -0.0329435         0.000144749
                  22          -0.0342343          -0.0330022         0.000149589
                  23          -0.0343066          -0.0330589          0.00015346
                  24          -0.0344476          -0.0331167         0.000157598
                  25           -0.034544          -0.0331738         0.000161304
                  26          -0.0347651           -0.033235         0.000166306
                  27          -0.0349324          -0.0332979         0.000171617
                  28          -0.0349808           -0.033358         0.000175698
                  29          -0.0350938          -0.0334179         0.000179545
                  30          -0.0352825            -0.03348         0.000184004
                  31          -0.0354103          -0.0335423          0.00018831
                  32          -0.0354028          -0.0336004          0.00019119
                  33          -0.0357057          -0.0336642         0.000195751
                  34           -0.035953          -0.0337315         0.000201236
                  35          -0.0362249          -0.0338028         0.000207713
                  36          -0.0363849          -0.0338745         0.000213969
                  37          -0.0365223          -0.0339461         0.000219828
                  38          -0.0365603          -0.0340149          0.00022455
                  39          -0.0368288           -0.034087         0.000230092
                  40          -0.0369614          -0.0341589         0.000235294
                  41          -0.0370561          -0.0342295         0.000239931
                  42          -0.0372035          -0.0343003         0.000244444
                  43          -0.0373751          -0.0343718         0.000248998
                  44          -0.0375108          -0.0344432         0.000253353
                  45          -0.0377896          -0.0345176         0.000258406
                  46          -0.0378675          -0.0345904          0.00026285
                  47          -0.0380133          -0.0346632         0.000267156
                  48          -0.0379336          -0.0347313         0.000270139
                  49          -0.0380643          -0.0347994         0.000273055
                  50          -0.0380995          -0.0348654         0.000275455
                  51          -0.0382717          -0.0349321         0.000278034
                  52          -0.0382926          -0.0349968         0.000280097
                  53           -0.038397          -0.0350609         0.000282064
                  54          -0.0385441          -0.0351254          0.00028412
                  55          -0.0385327          -0.0351874         0.000285628
                  56          -0.0386615          -0.0352494         0.000287185
                  57           -0.038464          -0.0353058         0.000287631
                  58          -0.0387254          -0.0353648         0.000288652
                  59          -0.0385269          -0.0354184         0.000288692
                  60          -0.0384555           -0.035469         0.000288284
                  61          -0.0388527          -0.0355245         0.000288845
                  62          -0.0389975          -0.0355805         0.000289568
                  63          -0.0388706          -0.0356327         0.000289642
                  64           -0.038895          -0.0356837         0.000289567
                  65          -0.0391626          -0.0357372         0.000290016
                  66          -0.0392429          -0.0357903         0.000290446
                  67          -0.0393316          -0.0358432          0.00029088
                  68          -0.0393319          -0.0358945         0.000291092
                  69          -0.0395993          -0.0359482         0.000291783
                  70          -0.0396795          -0.0360015         0.000292444
                  71          -0.0399301          -0.0360568         0.000293513
                  72          -0.0399782          -0.0361113         0.000294446
                  73          -0.0399948          -0.0361645         0.000295179
                  74          -0.0402991          -0.0362203         0.000296431
                  75          -0.0404846          -0.0362772         0.000297881
                  76          -0.0406772          -0.0363351         0.000299535
                  77          -0.0410385          -0.0363962         0.000301809
                  78          -0.0412453          -0.0364583         0.000304275
                  79          -0.0415574          -0.0365229         0.000307193
                  80          -0.0417117          -0.0365877         0.000310125
                  81          -0.0420224          -0.0366548          0.00031347
                  82          -0.0419538          -0.0367195         0.000316238
                  83          -0.0418516          -0.0367813         0.000318415
                  84          -0.0421799          -0.0368456         0.000321045
                  85          -0.0422579          -0.0369092         0.000323521
                  86          -0.0427537          -0.0369772         0.000326819
                  87          -0.0428178          -0.0370443         0.000329886
                  88          -0.0430518          -0.0371126         0.000333125
                  89          -0.0430026          -0.0371788         0.000335892
                  90          -0.0430563          -0.0372441         0.000338449
                  91          -0.0430898          -0.0373083         0.000340771
                  92          -0.0434839          -0.0373754         0.000343615
                  93          -0.0439205          -0.0374458         0.000347053
                  94          -0.0442256           -0.037518         0.000350775
                  95          -0.0444566           -0.037591         0.000354605
                  96           -0.044872          -0.0376668         0.000358931
                  97          -0.0452323          -0.0377448         0.000363606
                  98          -0.0449459          -0.0378183         0.000367245
                  99          -0.0452755          -0.0378936          0.00037118
                 100          -0.0456728          -0.0379714         0.000375532
                 101          -0.0455019           -0.038046         0.000379143
                 102          -0.0453927           -0.038118         0.000382206
                 103          -0.0460373          -0.0381949         0.000386151
                 104          -0.0458997           -0.038269          0.00038948
                 105          -0.0454257          -0.0383371         0.000391689
                 106          -0.0454629          -0.0384044          0.00039372
                 107          -0.0457179          -0.0384727         0.000395929
                 108          -0.0459458          -0.0385419         0.000398264
                 109          -0.0466029          -0.0386159         0.000401418
                 110          -0.0468442          -0.0386907         0.000404678
                 111          -0.0475245          -0.0387703         0.000408783
                 112          -0.0473565          -0.0388469         0.000412259
                 113          -0.0474465           -0.038923         0.000415576
                 114          -0.0476299          -0.0389994          0.00041889
                 115          -0.0479073          -0.0390769         0.000422349
                 116          -0.0478944          -0.0391529         0.000425493
