                   1             1.44028             1.44028                   0
                   2             1.44218             1.44123         0.000671285
                   3             1.44658             1.44301          0.00152136
                   4             1.45479             1.44596          0.00279303
                   5              1.4697             1.45071          0.00479939
                   6             1.49686              1.4584          0.00808128
                   7             1.54399             1.47063           0.0132714
                   8             1.57473             1.48364           0.0168233
                   9             1.64683             1.50177           0.0227127
                  10             1.66145             1.51774           0.0254425
                  11             1.69078             1.53347            0.027567
                  12             1.70942             1.54813           0.0289075
                  13             1.70407             1.56013           0.0290662
                  14             1.69243             1.56958            0.028485
                  15             1.72686             1.58006           0.0284505
                  16               1.728             1.58931           0.0281347
                  17              1.7629             1.59952            0.028272
                  18             1.75425             1.60812           0.0279776
                  19             1.75547             1.61587           0.0275591
                  20             1.75554             1.62286           0.0270515
                  21             1.73545             1.62822           0.0262893
                  22             1.74078             1.63333           0.0255874
                  23             1.72149             1.63717           0.0247603
                  24              1.7164             1.64047           0.0239477
                  25             1.71128              1.6433           0.0231567
                  26             1.73398             1.64679           0.0225271
                  27              1.7335                1.65           0.0219205
                  28             1.74679             1.65346           0.0214085
                  29             1.76078             1.65716           0.0209876
                  30             1.75447              1.6604           0.0205372
                  31              1.7543             1.66343           0.0200968
                  32              1.7506             1.66615           0.0196525
                  33             1.74271             1.66847           0.0191935
                  34             1.77922             1.67173           0.0189033
                  35             1.75573             1.67413           0.0185149
                  36             1.76775             1.67673           0.0181823
                  37             1.74517             1.67858           0.0177848
                  38             1.75234             1.68052           0.0174223
                  39             1.75748              1.6825            0.017087
                  40             1.71674             1.68335           0.0166813
                  41             1.72589             1.68439           0.0163066
                  42             1.72967             1.68547            0.015954
                  43             1.74045             1.68675           0.0156341
                  44              1.7217             1.68754            0.015299
                  45             1.75151             1.68896           0.0150249
                  46             1.72836             1.68982           0.0147227
                  47             1.72915             1.69066           0.0144332
                  48             1.74386             1.69176            0.014175
                  49              1.7777             1.69352           0.0139938
                  50             1.79225             1.69549           0.0138525
                  51             1.78095             1.69717           0.0136819
                  52             1.78659             1.69889           0.0135264
                  53             1.81211             1.70102           0.0134388
                  54              1.7986             1.70283           0.0133109
                  55              1.7504              1.7037           0.0130969
                  56             1.78615             1.70517           0.0129456
                  57             1.72897             1.70559           0.0127252
                  58             1.78238             1.70691           0.0125745
                  59             1.73399             1.70737           0.0123697
                  60             1.73811             1.70788           0.0121742
                  61             1.74729             1.70853           0.0119917
                  62              1.7345             1.70895           0.0118056
                  63             1.73255             1.70932           0.0116242
                  64             1.74986             1.70995           0.0114598
                  65             1.73348             1.71032           0.0112892
                  66              1.7589             1.71105           0.0111421
                  67             1.76023             1.71179               0.011
                  68             1.75254             1.71239           0.0108545
                  69              1.7547               1.713           0.0107145
                  70             1.77306             1.71386           0.0105957
                  71             1.78483             1.71486           0.0104936
                  72             1.80408              1.7161           0.0104207
                  73             1.77263             1.71687           0.0103067
                  74             1.81346             1.71818           0.0102498
                  75              1.8307             1.71968           0.0102223
                  76             1.75809             1.72018           0.0101003
                  77              1.8097             1.72134           0.0100358
                  78             1.79955             1.72235           0.0099571
                  79             1.79583             1.72328          0.00987442
                  80             1.78169             1.72401          0.00977794
                  81             1.80787             1.72504          0.00971189
                  82             1.82585             1.72627          0.00967094
                  83             1.79038             1.72704          0.00958522
                  84             1.78672             1.72775          0.00949741
                  85             1.79528             1.72855          0.00941884
                  86             1.79617             1.72933          0.00934208
                  87             1.78688                1.73          0.00925808
                  88             1.82598             1.73109          0.00921691
                  89             1.82373             1.73213          0.00917194
                  90             1.84961             1.73343          0.00916245
                  91             1.87464             1.73499          0.00919223
                  92             1.85083             1.73624          0.00917815
                  93             1.88804             1.73788          0.00922345
                  94             1.84802             1.73905          0.00919946
                  95             1.90377             1.74078          0.00926458
                  96             1.89251             1.74236          0.00930191
                  97              1.9068             1.74406          0.00935921
                  98             1.90391             1.74569          0.00940478
                  99             1.89911             1.74724           0.0094366
                 100             1.90821             1.74885          0.00947853
                 101             1.87539              1.7501          0.00946712
                 102             1.88072             1.75138          0.00946052
                 103             1.89078             1.75274          0.00946498
                 104             1.85884             1.75376          0.00942879
                 105             1.85986             1.75477          0.00939299
                 106             1.82236              1.7554            0.009326
                 107             1.83042              1.7561          0.00926516
                 108             1.83157              1.7568          0.00920568
                 109              1.8325              1.7575          0.00914738
                 110             1.85492             1.75838            0.009107
                 111             1.85245             1.75923           0.0090643
                 112             1.86814              1.7602          0.00903537
                 113             1.86985             1.76117          0.00900736
                 114             1.88282             1.76224          0.00899133
                 115             1.85945             1.76309          0.00895279
                 116             1.85323             1.76386          0.00890928
                 117             1.85307             1.76463           0.0088657
                 118             1.85835             1.76542          0.00882607
                 119             1.83005             1.76596          0.00876859
                 120             1.85144             1.76668           0.0087244
                 121             1.82995              1.7672          0.00866796
                 122             1.80391              1.7675          0.00860213
                 123             1.80248             1.76778           0.0085369
                 124             1.79283             1.76799          0.00847044
                 125             1.80825             1.76831           0.0084088
                 126             1.79545             1.76852          0.00834482
                 127             1.79005             1.76869          0.00828083
                 128             1.81022             1.76902          0.00822249
                 129             1.80452             1.76929          0.00816336
                 130              1.8281             1.76974          0.00811308
                 131             1.83249             1.77022          0.00806528
                 132             1.85002             1.77083           0.0080268
                 133             1.85981              1.7715          0.00799428
                 134             1.84228             1.77203          0.00795205
                 135             1.83728             1.77251          0.00790783
                 136             1.82491             1.77289          0.00785906
                 137             1.84549             1.77342          0.00781954
                 138             1.84134             1.77392          0.00777835
                 139             1.82023             1.77425          0.00772952
                 140             1.84235             1.77474           0.0076896
