                   1                   (0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0.00216413,0.00216413,1.09139e-011);(0.00232055,0.00232055,9.71075e-012);(0.00141353,0.00141353,1.11853e-011);(0.00122435,0.00122435,8.07096e-012);(0.00883061,0.00883061,4.49257e-011);(0.0107993,0.0107993,5.95007e-011);(0.0118799,0.0118799,1.04809e-010);(0.0199958,0.0199958,1.55031e-010);(0.0517431,0.0517431,3.19811e-010);(0.0533775,0.0533775,1.1822e-010);(0.0807533,0.0807533,6.47519e-010);(0.122135,0.122135,6.25563e-010);(0.206071,0.206071,1.31193e-009);(0.270482,0.270482,1.23202e-009);(0.37524,0.37524,3.40801e-009);(0.530686,0.530686,2.97258e-009);(0.622195,0.622195,3.93752e-009);(0.849068,0.849068,4.93908e-009);(0.971633,0.971633,3.44558e-009);(1.28824,1.28824,3.03574e-009);(1.53501,1.53501,2.0825e-009);(1.73837,1.73837,1.14253e-008);(1.97605,1.97605,1.43224e-008);(2.29164,2.29164,1.45924e-008);(2.62511,2.62511,1.90637e-008);(2.80034,2.80034,0);(3.08904,3.08904,8.43348e-009);(3.39175,3.39175,8.73658e-009);(3.65459,3.65459,3.607e-009);(3.72426,3.72426,1.99529e-008);(4.04812,4.04812,4.13994e-008);(4.26305,4.26305,5.10106e-009);(4.58549,4.58549,1.56949e-008);(4.58428,4.58428,4.06168e-008);(4.68929,4.68929,4.12314e-008);(4.87778,4.87778,1.45477e-008);(5.02187,5.02187,3.0663e-008);(5.11607,5.11607,4.16083e-008);(5.15697,5.15697,3.63335e-008);(4.95998,4.95998,1.0861e-008);(4.91864,4.91864,3.72762e-008);(4.87646,4.87646,2.44993e-008);(4.63819,4.63819,7.5661e-009);(4.49979,4.49979,2.87657e-008);(4.12991,4.12991,2.60437e-008);(3.99391,3.99391,2.28127e-009);(3.88882,3.88882,2.87355e-008);(3.63968,3.63968,2.44993e-008);(3.46273,3.46273,1.62382e-008);(3.22022,3.22022,2.80481e-008);(3.12431,3.12431,2.93034e-008);(2.91587,2.91587,1.98658e-008);(2.80591,2.80591,1.39076e-008);(2.56566,2.56566,1.71475e-008);(2.51356,2.51356,9.49766e-009);(2.35153,2.35153,1.28711e-008);(2.16709,2.16709,1.48574e-008);(1.91864,1.91864,7.30361e-009);(1.77795,1.77795,7.00042e-009);(1.61181,1.61181,1.30385e-008);(1.50753,1.50753,1.05983e-008);(1.40452,1.40452,8.60529e-009);(1.28263,1.28263,8.18558e-009);(1.14284,1.14284,5.64584e-009);(1.05632,1.05632,6.26483e-009);(0.991353,0.991353,4.28687e-009);(0.884526,0.884526,4.01928e-009);(0.760345,0.760345,4.29318e-009);(0.6808,0.6808,4.67404e-009);(0.62602,0.62602,5.09575e-009);(0.55586,0.55586,3.94096e-009);(0.467283,0.467283,3.41793e-009);(0.4024,0.4024,3.4691e-009);(0.328747,0.328747,9.27677e-010);(0.295452,0.295452,1.48173e-009);(0.261232,0.261232,2.05466e-009);(0.240003,0.240003,1.25383e-009);(0.224632,0.224632,1.05097e-009);(0.186236,0.186236,1.75107e-009);(0.16098,0.16098,9.40374e-010);(0.134095,0.134095,1.22375e-009);(0.123505,0.123505,8.69226e-010);(0.120204,0.120204,2.76103e-010);(0.119871,0.119871,5.44483e-010);(0.106345,0.106345,6.21488e-010);(0.0791237,0.0791237,5.04093e-011);(0.0739649,0.0739649,2.93934e-010);(0.0693077,0.0693077,6.01753e-010);(0.0568495,0.0568495,8.23181e-011);(0.0454989,0.0454989,3.11764e-010);(0.0589189,0.0589189,1.69703e-010);(0.0627757,0.0627757,4.30697e-010);(0.0538602,0.0538602,4.51579e-010);(0.0593465,0.0593465,4.00112e-010);(0.0547554,0.0547554,2.91038e-010);(0.0645533,0.0645533,3.02456e-010);(0.0576421,0.0576421,2.78014e-010);(0.0688091,0.0688091,4.67477e-010);(0.0775098,0.0775098,5.70316e-010);(0.0880706,0.0880706,6.09098e-010);(0.0928226,0.0928226,9.28134e-010);(0.114385,0.114385,5.90026e-010);(0.143027,0.143027,1.20491e-009);(0.138521,0.138521,9.64387e-010);(0.130397,0.130397,9.47552e-010);(0.150596,0.150596,6.66217e-010);(0.18095,0.18095,1.81193e-009);(0.204519,0.204519,1.02815e-009);(0.21823,0.21823,1.66885e-009);(0.223682,0.223682,1.33497e-009);(0.268498,0.268498,1.62565e-009);(0.267255,0.267255,2.49004e-009);(0.292748,0.292748,1.42341e-009);(0.317544,0.317544,4.72881e-010);(0.323589,0.323589,1.95841e-009);(0.372711,0.372711,3.37404e-009);(0.402583,0.402583,2.89404e-009);(0.448095,0.448095,3.34985e-009);(0.498816,0.498816,3.36398e-009);(0.5241,0.5241,3.60324e-009);(0.579816,0.579816,4.35275e-009);(0.562027,0.562027,4.91708e-009);(0.566518,0.566518,2.50766e-009);(0.652156,0.652156,3.13242e-009);(0.651296,0.651296,4.00239e-009);(0.6636,0.6636,3.83641e-009);(0.701043,0.701043,5.14603e-009);(0.727315,0.727315,1.83331e-009);(0.737833,0.737833,1.91997e-009);(0.794103,0.794103,3.69607e-009);(0.813772,0.813772,7.03133e-009);(0.810775,0.810775,6.53587e-009);(0.829432,0.829432,2.00288e-009);(0.855034,0.855034,3.32549e-009);(0.909076,0.909076,4.41151e-009);(0.936369,0.936369,6.07148e-009);(0.952634,0.952634,6.20833e-009);(0.916475,0.916475,6.37633e-009);(0.904552,0.904552,4.20387e-009);(0.943363,0.943363,3.73981e-009);(0.944743,0.944743,3.71801e-009);(0.909117,0.909117,4.41765e-009);(0.915229,0.915229,7.09274e-009);(0.839197,0.839197,7.06594e-009);(0.847345,0.847345,4.38068e-009);(0.876515,0.876515,7.06978e-009);(0.860723,0.860723,6.62648e-009);(0.815441,0.815441,6.06255e-009);(0.787248,0.787248,6.70374e-009);(0.76174,0.76174,2.52919e-009);(0.73272,0.73272,3.86807e-009);(0.711624,0.711624,7.21024e-009);(0.710022,0.710022,6.88722e-009);(0.674473,0.674473,1.43526e-009);(0.616905,0.616905,2.20883e-009);(0.613938,0.613938,2.31078e-009);(0.556016,0.556016,4.70007e-009);(0.519835,0.519835,5.0369e-009);(0.462972,0.462972,1.88794e-009);(0.424541,0.424541,2.79397e-009);(0.42671,0.42671,2.20883e-009);(0.395863,0.395863,4.79993e-010);(0.350163,0.350163,2.02141e-009);(0.335929,0.335929,1.34509e-009);(0.298492,0.298492,1.37252e-009);(0.267377,0.267377,2.23627e-009);(0.24306,0.24306,7.31659e-010);(0.221147,0.221147,1.79408e-009);(0.223615,0.223615,1.13766e-009);(0.218979,0.218979,6.26916e-010);(0.204736,0.204736,1.73748e-009);(0.205149,0.205149,1.6015e-009);(0.201999,0.201999,1.28057e-009);(0.215096,0.215096,7.98103e-010);(0.21388,0.21388,4.62009e-010);(0.223968,0.223968,5.99285e-010);(0.241249,0.241249,1.36757e-009);(0.247367,0.247367,1.15539e-009);(0.281,0.281,1.41864e-009);(0.318671,0.318671,1.76168e-009);(0.351217,0.351217,1.63604e-009);(0.357817,0.357817,3.42981e-009);(0.404241,0.404241,2.02308e-009);(0.452754,0.452754,2.23323e-009);(0.511845,0.511845,4.01591e-009);(0.568365,0.568365,3.01334e-009);(0.667403,0.667403,3.27208e-009);(0.742755,0.742755,5.7552e-009);(0.779399,0.779399,2.66487e-009);(0.839449,0.839449,6.56483e-009);(0.96647,0.96647,7.08892e-009);(1.03758,1.03758,9.08935e-009);(1.09712,1.09712,9.37125e-009);(1.1931,1.1931,9.14879e-009);(1.31371,1.31371,5.30936e-009);(1.39953,1.39953,1.03812e-008);(1.55862,1.55862,1.41165e-008);(1.68065,1.68065,8.73658e-009);(1.76673,1.76673,1.24515e-008);(1.84897,1.84897,7.31844e-009);(1.97721,1.97721,6.63465e-009);(2.08124,2.08124,1.88118e-008);(2.1707,2.1707,1.47549e-008);(2.274,2.274,5.26836e-009);(2.36159,2.36159,1.1098e-008);(2.39043,2.39043,1.59144e-008);(2.3985,2.3985,2.01476e-008);(2.49254,2.49254,1.8095e-008);(2.61165,2.61165,8.11908e-009);(2.59042,2.59042,1.71348e-008);(2.62762,2.62762,1.98002e-008);(2.66049,2.66049,1.43677e-008);(2.60451,2.60451,1.20893e-008);(2.58558,2.58558,9.07741e-009);(2.62016,2.62016,2.04467e-008);(2.59119,2.59119,1.76583e-008);(2.51283,2.51283,1.62382e-008);(2.56667,2.56667,9.49766e-009);(2.46478,2.46478,9.87817e-009);(2.42646,2.42646,1.47843e-008);(2.40016,2.40016,6.90687e-009);(2.33957,2.33957,7.84746e-009);(2.26153,2.26153,1.49302e-008);(2.07509,2.07509,1.63712e-008);(2.06125,2.06125,6.61829e-009);(1.97673,1.97673,1.33832e-008);(1.90255,1.90255,3.63693e-009);(1.75606,1.75606,2.37442e-009);(1.66696,1.66696,9.74557e-009);(1.63924,1.63924,1.20982e-008);(1.45101,1.45101,9.25484e-009);(1.37682,1.37682,9.12506e-009);(1.30162,1.30162,9.54322e-009);(1.22121,1.22121,9.53185e-009);(1.10446,1.10446,4.29318e-009);(1.04173,1.04173,3.34175e-009);(0.964379,0.964379,7.25894e-009);(0.86219,0.86219,4.44213e-009);(0.794963,0.794963,4.73168e-009);(0.728855,0.728855,6.91864e-009);(0.704653,0.704653,4.81121e-009);(0.652283,0.652283,1.87714e-009);(0.61238,0.61238,1.92702e-009);(0.573868,0.573868,9.74e-010);(0.543543,0.543543,5.02882e-009);(0.513098,0.513098,3.30915e-009);(0.494457,0.494457,2.80365e-009);(0.476294,0.476294,2.44749e-009);(0.467768,0.467768,2.31956e-009);(0.46129,0.46129,2.16545e-009);(0.463775,0.463775,1.8259e-009);(0.484624,0.484624,9.94653e-010);(0.481121,0.481121,3.23249e-009);(0.4926,0.4926,3.14752e-009);(0.504719,0.504719,1.85535e-009);(0.554003,0.554003,3.29272e-009);(0.572926,0.572926,3.24713e-009);(0.575412,0.575412,4.28687e-009);(0.625117,0.625117,5.70316e-010);(0.640343,0.640343,3.37002e-009);(0.66897,0.66897,5.04765e-009);(0.688988,0.688988,3.83288e-009);(0.731807,0.731807,6.14249e-009);(0.786958,0.786958,7.21775e-009);(0.797095,0.797095,2.88935e-009);(0.825909,0.825909,5.01533e-009);(0.883067,0.883067,4.86165e-009);(0.912463,0.912463,5.64584e-009);(0.911807,0.911807,2.30491e-009);(0.93703,0.93703,7.13085e-009);(0.960541,0.960541,2.19652e-009);(0.961991,0.961991,6.38483e-009);(0.941852,0.941852,7.14983e-009);(0.955589,0.955589,5.24774e-009);(0.969075,0.969075,6.53587e-009);(0.997171,0.997171,6.43978e-009);(0.994047,0.994047,6.84775e-009);(1.03486,1.03486,5.71266e-009);(1.0108,1.0108,3.69607e-009);(0.969927,0.969927,7.38848e-009);(0.964601,0.964601,7.21024e-009);(0.962057,0.962057,6.48591e-009);(0.924099,0.924099,2.59269e-009);(0.911166,0.911166,4.59214e-009);(0.869548,0.869548,7.08509e-009);(0.835688,0.835688,4.40536e-009);(0.796694,0.796694,6.20833e-009);(0.777733,0.777733,6.50261e-009);(0.802763,0.802763,7.05826e-009);(0.756341,0.756341,7.19895e-009);(0.738748,0.738748,6.70374e-009);(0.717386,0.717386,7.08127e-009);(0.679532,0.679532,3.56162e-009);(0.677608,0.677608,2.21495e-009);(0.679297,0.679297,4.21674e-009);(0.683928,0.683928,1.86265e-009);(0.648049,0.648049,2.90805e-009);(0.623979,0.623979,2.8658e-009);(0.596639,0.596639,3.64438e-009);(0.592571,0.592571,2.44195e-009);(0.587833,0.587833,2.72024e-009);(0.594605,0.594605,2.86107e-009);(0.598079,0.598079,4.70295e-009);(0.575665,0.575665,3.53489e-009);(0.598341,0.598341,4.70583e-009);(0.631605,0.631605,5.16443e-009);
                   2                   (0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0,0);(0,0.00108207,0.000765136);(0,0.00116028,0.000820439);(0,0.000706767,0.00049976);(0.00804573,0.00463504,0.00241172);(0.00692597,0.00787829,0.000673393);(0.0140563,0.0124278,0.0011515);(0.022402,0.0171409,0.00372014);(0.0233564,0.0216761,0.00118816);(0.0465854,0.0491642,0.00182351);(0.0535422,0.0534598,5.82462e-005);(0.085158,0.0829557,0.00155731);(0.132313,0.127224,0.00359844);(0.168313,0.187192,0.0133496);(0.252102,0.261292,0.00649858);(0.347933,0.361586,0.00965459);(0.488405,0.509545,0.0149485);(0.647908,0.635051,0.00909095);(0.791263,0.820165,0.0204369);(0.971785,0.971709,5.34169e-005);(1.22763,1.25793,0.0214317);(1.5752,1.5551,0.0142073);(1.78538,1.76188,0.0166208);(2.0235,1.99978,0.0167764);(2.31284,2.30224,0.00749541);(2.65098,2.63805,0.00914477);(2.96871,2.88453,0.0595264);(3.2535,3.17127,0.0581443);(3.58004,3.48589,0.0665684);(3.73246,3.69352,0.0275287);(3.92107,3.82267,0.0695834);(4.14193,4.09502,0.0331663);(4.23931,4.25118,0.00839609);(4.5275,4.55649,0.0204997);(4.60774,4.59601,0.00829572);(4.72195,4.70562,0.0115495);(4.72403,4.8009,0.0543604);(4.84261,4.93224,0.0633783);(4.80456,4.96031,0.110136);(4.70311,4.93004,0.160461);(4.73011,4.84505,0.0812704);(4.72174,4.82019,0.0696127);(4.69145,4.78395,0.0654128);(4.62209,4.63014,0.00569257);(4.47101,4.4854,0.0101776);(4.3783,4.2541,0.0878214);(4.10917,4.05154,0.0407483);(3.89436,3.89159,0.00196004);(3.68437,3.66203,0.0157989);(3.59418,3.52846,0.0464733);(3.39247,3.30634,0.0609005);(3.19587,3.16009,0.0252992);(2.9925,2.95419,0.0270946);(2.89114,2.84853,0.0301304);(2.66311,2.61438,0.0344552);(2.42518,2.46937,0.0312489);(2.22691,2.28922,0.0440572);(2.16633,2.16671,0.000269079);(2.02779,1.97322,0.0385924);(1.92059,1.84927,0.0504318);(1.66341,1.63761,0.0182422);(1.51027,1.5089,0.000968266);(1.39177,1.39814,0.00450791);(1.23016,1.2564,0.0185512);(1.15909,1.15097,0.00574777);(1.0263,1.04131,0.0106126);(0.92094,0.956146,0.0248947);(0.801281,0.842904,0.0294315);(0.722832,0.741588,0.013263);(0.657928,0.669364,0.00808631);(0.603912,0.614966,0.00781661);(0.528165,0.542012,0.00979184);(0.504256,0.48577,0.0130717);(0.460421,0.431411,0.0205135);(0.337137,0.332942,0.00296642);(0.328763,0.312107,0.0117774);(0.284903,0.273067,0.00836913);(0.241401,0.240702,0.000494486);(0.247031,0.235832,0.00791905);(0.213064,0.19965,0.00948521);(0.19728,0.17913,0.0128341);(0.1666,0.150348,0.0114923);(0.146786,0.135146,0.00823102);(0.13707,0.128637,0.00596305);(0.108796,0.114334,0.00391545);(0.0832114,0.0947783,0.00817904);(0.0693424,0.0742331,0.00345821);(0.0705831,0.072274,0.00119563);(0.0576846,0.0634962,0.00410936);(0.0584738,0.0576617,0.000574267);(0.0495734,0.0475362,0.00144056);(0.0398693,0.0493941,0.00673505);(0.04252,0.0526478,0.00716144);(0.0491225,0.0514913,0.00167503);(0.0529909,0.0561687,0.00224705);(0.0442634,0.0495094,0.0037095);(0.0432255,0.0538894,0.00754052);(0.0464047,0.0520234,0.00397301);(0.0689697,0.0688894,5.67741e-005);(0.0826931,0.0801015,0.00183256);(0.0662113,0.0771409,0.00772841);(0.0620653,0.0774439,0.0108744);(0.0932892,0.103837,0.00745841);(0.0856765,0.114352,0.0202765);(0.0871828,0.112852,0.0181509);(0.119984,0.12519,0.00368169);(0.129528,0.140062,0.00744875);(0.130783,0.155866,0.0177368);(0.14185,0.173185,0.0221569);(0.163132,0.190681,0.0194801);(0.172428,0.198055,0.0181212);(0.210737,0.239618,0.0204217);(0.236334,0.251794,0.0109324);(0.276626,0.284687,0.00570019);(0.307154,0.312349,0.00367341);(0.325883,0.324736,0.00081103);(0.318367,0.345539,0.0192132);(0.350004,0.376293,0.0185893);(0.355776,0.401935,0.0326397);(0.419383,0.459099,0.0280839);(0.476271,0.500186,0.0169099);(0.538568,0.559192,0.0145833);(0.554214,0.55812,0.00276251);(0.580276,0.573397,0.00486409);(0.631988,0.642072,0.0071306);(0.665083,0.658189,0.00487452);(0.738655,0.701127,0.026536);(0.795688,0.748366,0.0334623);(0.775631,0.751473,0.0170823);(0.808284,0.773059,0.0249082);(0.819658,0.80688,0.00903514);(0.871954,0.842863,0.0205705);(0.906914,0.858845,0.0339903);(0.934007,0.88172,0.0369729);(0.9133,0.884167,0.0206001);(0.902185,0.90563,0.00243642);(0.958174,0.947271,0.00770932);(0.968686,0.96066,0.00567528);(1.00935,0.962913,0.0328369);(1.01835,0.961449,0.0402323);(1.00016,0.971764,0.0200824);(1.01425,0.979498,0.0245759);(0.98967,0.949393,0.0284798);(1.0032,0.959213,0.0311014);(0.92898,0.884089,0.0317433);(0.944339,0.895842,0.0342927);(0.878409,0.877462,0.000669681);(0.823121,0.841922,0.0132943);(0.792626,0.804033,0.00806641);(0.836276,0.811762,0.0173342);(0.783769,0.772755,0.00778877);(0.698975,0.715847,0.0119305);(0.69282,0.702222,0.00664809);(0.640128,0.675075,0.0247113);(0.641365,0.657919,0.0117054);(0.600951,0.608928,0.0056404);(0.538369,0.576154,0.0267178);(0.540466,0.548241,0.00549768);(0.499349,0.509592,0.00724304);(0.459513,0.461242,0.00122298);(0.4389,0.431721,0.00507662);(0.407491,0.4171,0.00679467);(0.361151,0.378507,0.0122724);(0.324235,0.337199,0.00916696);(0.316392,0.326161,0.00690759);(0.27901,0.288751,0.00688787);(0.265477,0.266427,0.000671896);(0.247627,0.245343,0.00161475);(0.234147,0.227647,0.004596);(0.212556,0.218086,0.00390986);(0.218875,0.218927,3.65106e-005);(0.205557,0.205146,0.000290484);(0.19611,0.200629,0.00319592);(0.200831,0.201415,0.000413026);(0.221411,0.218254,0.00223251);(0.194889,0.204385,0.00671451);(0.196584,0.210276,0.00968164);(0.22778,0.234515,0.00476201);(0.246428,0.246898,0.000332073);(0.270478,0.275739,0.00372013);(0.281356,0.300013,0.0131929);(0.350001,0.350609,0.000429966);(0.370542,0.36418,0.00449918);(0.427295,0.415768,0.00815085);(0.453328,0.453041,0.000203116);(0.517845,0.514845,0.00212147);(0.568555,0.56846,6.69937e-005);(0.652748,0.660076,0.00518142);(0.721051,0.731903,0.00767343);(0.778233,0.778816,0.000412168);(0.883472,0.86146,0.0155644);(0.96144,0.963955,0.00177841);(1.02633,1.03196,0.00397663);(1.15398,1.12555,0.0201033);(1.2742,1.23365,0.0286743);(1.37718,1.34545,0.0224379);(1.45484,1.42718,0.0195563);(1.55321,1.55592,0.00191399);(1.70949,1.69507,0.0101979);(1.81868,1.79271,0.0183661);(1.83355,1.84126,0.00545225);(1.98107,1.97914,0.00136391);(2.03479,2.05802,0.0164231);(2.10521,2.13796,0.0231526);(2.22089,2.24744,0.0187771);(2.35003,2.35581,0.00408595);(2.38791,2.38917,0.000891694);(2.44248,2.42049,0.0155494);(2.49631,2.49442,0.00133173);(2.52978,2.57071,0.0289442);(2.61003,2.60023,0.00693356);(2.62654,2.62708,0.000383295);(2.66401,2.66225,0.00124691);(2.57351,2.58901,0.0109627);(2.57568,2.58063,0.00350073);(2.57956,2.59986,0.0143537);(2.5848,2.58799,0.00225834);(2.55299,2.53291,0.0141998);(2.52601,2.54634,0.014373);(2.52196,2.49337,0.0202148);(2.44729,2.43688,0.00736405);(2.35119,2.37567,0.0173106);(2.2901,2.31484,0.0174928);(2.21273,2.23713,0.017256);(2.1491,2.1121,0.0261683);(1.97855,2.0199,0.0292386);(1.88907,1.9329,0.0309909);(1.80189,1.85222,0.0355909);(1.71339,1.73473,0.015084);(1.62205,1.6445,0.0158775);(1.54064,1.58994,0.0348599);(1.48076,1.46589,0.0105212);(1.35217,1.36449,0.00871317);(1.28883,1.29522,0.00452182);(1.22808,1.22465,0.00242853);(1.14603,1.12524,0.0147003);(1.0282,1.03497,0.00478577);(0.95536,0.959869,0.00318873);(0.910227,0.886208,0.0169839);(0.860323,0.827643,0.023108);(0.816858,0.772857,0.0311137);(0.764642,0.734647,0.0212093);(0.700665,0.676474,0.0171058);(0.615209,0.613794,0.00100013);(0.597108,0.585488,0.00821654);(0.563625,0.553584,0.00710027);(0.5309,0.521999,0.00629376);(0.51587,0.505163,0.00757047);(0.475664,0.475979,0.000222745);(0.469057,0.468412,0.000455798);(0.505307,0.483298,0.0155622);(0.497304,0.480539,0.0118542);(0.478952,0.481788,0.00200533);(0.481565,0.481343,0.000157289);(0.516176,0.504388,0.00833523);(0.522118,0.513419,0.00615163);(0.510006,0.532004,0.0155554);(0.543714,0.55832,0.0103283);(0.597735,0.586573,0.00789238);(0.619552,0.622335,0.00196733);(0.613639,0.626991,0.00944145);(0.653778,0.661374,0.0053714);(0.694677,0.691833,0.00201125);(0.767558,0.749683,0.0126398);(0.779885,0.783421,0.00250078);(0.812056,0.804575,0.00528956);(0.855734,0.840821,0.0105446);(0.852697,0.867882,0.0107377);(0.885395,0.898929,0.00956997);(0.90967,0.910738,0.000755525);(0.947065,0.942047,0.00354801);(0.944889,0.952715,0.0055339);(0.953239,0.957615,0.00309459);(0.934986,0.938419,0.00242738);(0.942166,0.948877,0.00474573);(0.973893,0.971484,0.00170337);(0.989898,0.993535,0.00257155);(0.979839,0.986943,0.00502318);(0.994898,1.01488,0.0141268);(0.997231,1.00402,0.00479708);(0.99844,0.984184,0.0100808);(0.982994,0.973797,0.006503);(0.929709,0.945883,0.0114364);(0.90619,0.915144,0.00633166);(0.887317,0.899241,0.00843158);(0.84714,0.858344,0.0079223);(0.817469,0.826578,0.00644152);(0.804791,0.800743,0.0028626);(0.803158,0.790446,0.00898915);(0.766483,0.784623,0.012827);(0.746272,0.751306,0.00355978);(0.737237,0.737992,0.000534335);(0.671857,0.694621,0.0160971);(0.658605,0.669069,0.00739892);(0.617553,0.647581,0.0212329);(0.590811,0.635054,0.0312845);(0.594379,0.639153,0.0316601);(0.595247,0.621648,0.0186681);(0.594183,0.609081,0.0105342);(0.584657,0.590648,0.00423638);(0.593215,0.592893,0.000227799);(0.593887,0.59086,0.00214055);(0.576348,0.585476,0.00645469);(0.601732,0.599906,0.00129161);(0.592755,0.58421,0.00604231);(0.586948,0.592645,0.00402824);(0.619519,0.625562,0.00427316);
