x,y,z
-0.276423,-0.265619,-0.419572
-0.0327691,-0.16983,-0.39511
0.0896221,0.233032,-0.642536
0.101235,0.639782,-0.360189
0.101235,0.639782,-0.360189
0.599554,1.08249,-0.386817
1.03631,0.716565,-0.826235
1.52181,0.757568,-1.23451
1.72896,0.306994,-1.00917
1.48931,0.592146,-0.807002
1.40003,0.733812,-0.371132
1.73043,0.576141,0.0864676
1.73043,0.576141,0.0864676
1.73043,0.576141,0.0864676
2.21857,0.539272,0.57365
1.74249,0.320938,0.89656
2.05696,0.415141,0.776884
2.36281,0.172584,0.719202
1.87068,0.549336,1.1946
1.74339,0.53011,1.3194
1.94376,0.719833,1.19945
1.94376,0.719833,1.19945
1.73214,1.05779,1.26263
2.05445,0.819461,1.41544
2.43327,0.627753,1.69509
1.94964,0.214465,2.15964
2.35165,0.0794956,1.98544
2.35165,0.0794956,1.98544
2.1601,0.530987,1.77347
1.78353,0.975366,1.9428
1.3993,1.46672,1.87987
1.53986,1.38608,1.693
1.27423,1.63398,1.9164
0.979037,2.03938,1.47384
0.979037,2.03938,1.47384
1.32978,2.4236,1.35402
1.25806,2.36723,0.936042
1.12875,2.17793,1.27991
1.13524,2.54529,0.827734
1.13524,2.54529,0.827734
1.13524,2.54529,0.827734
1.13524,2.54529,0.827734
0.653066,2.64984,0.62259
1.1489,2.7934,0.46226
1.09795,3.03751,0.643584
1.06365,3.30341,0.505419
1.03288,3.46463,0.114088
1.03288,3.46463,0.114088
0.889504,3.16889,-0.15756
0.403488,2.73559,-0.146923
0.298059,2.69699,-0.0865032
-0.124157,2.42018,-0.204485
-0.124157,2.42018,-0.204485
-0.033965,2.85984,-0.497033
-0.185651,2.97707,-0.195425
-0.186529,2.81073,-0.0741285
-0.186529,2.81073,-0.0741285
-0.16474,2.96774,0.104158
-0.310156,2.59593,-0.325862
-0.310156,2.59593,-0.325862
-0.0793973,2.17894,-0.443242
-0.40481,1.76618,-0.608916
-0.569571,1.85043,-0.425821
-0.727533,1.37043,-0.140281
-0.318353,1.06542,0.214816
0.0273194,0.828627,0.332647
0.0206558,1.31899,0.266286
0.166579,1.26497,-0.0974098
0.166579,1.26497,-0.0974098
0.166579,1.26497,-0.0974098
-0.204799,1.0942,-0.296899
-0.374774,0.672498,-0.439492
-0.443998,0.720973,-0.355897
-0.191903,0.314885,-0.748206
0.169678,0.294648,-0.358413
0.169678,0.294648,-0.358413
0.227889,0.383757,-0.120012
0.227889,0.383757,-0.120012
0.227889,0.383757,-0.120012
0.165233,0.616828,-0.48687
0.319549,0.546965,-0.47048
0.695944,0.556483,-0.715622
0.41893,0.70626,-0.852567
0.739038,1.10982,-0.958822
0.739038,1.10982,-0.958822
0.665882,1.3393,-0.539033
0.665882,1.3393,-0.539033
0.857938,0.891476,-0.903049
1.34553,1.14144,-0.442751
1.6824,0.76904,-0.103801
1.6824,0.76904,-0.103801
1.49005,0.834987,-0.203731
1.23103,1.06229,-0.0781055
0.920053,1.00564,-0.279973
0.920053,1.00564,-0.279973
0.920053,1.00564,-0.279973
0.490332,0.820428,0.0888711
0.362629,0.631551,-0.168919
0.362629,0.631551,-0.168919
0.113682,0.541754,0.0531036
0.113682,0.541754,0.0531036
0.295178,0.799087,0.225284
0.295178,0.799087,0.225284
0.295178,0.799087,0.225284
0.391191,1.00522,0.486799
0.394043,0.544713,0.952226
0.0570818,0.442003,0.999697
-0.108241,-0.0195977,1.36664
0.191957,-0.121294,1.23439
-0.120517,0.198075,1.39266
-0.148431,0.15641,1.82076
0.11484,0.622557,1.92671
0.11484,0.622557,1.92671
0.329374,0.284958,2.15652
0.55097,0.606892,2.55591
0.239099,0.910865,2.63397
0.307515,0.874631,2.88659
0.0521831,0.730295,3.31289
0.289871,1.07528,3.59855
0.289871,1.07528,3.59855
0.289871,1.07528,3.59855
-0.0431619,0.611733,3.26335
-0.0431619,0.611733,3.26335
0.0880413,0.749567,3.46336
-0.136738,0.279983,3.1141
0.10257,0.403725,3.16964
0.112065,0.454088,2.71082
0.0315913,0.404525,2.3489
0.528924,0.833672,2.08798
0.953594,0.878351,1.66977
0.794818,0.689906,2.02271
0.794818,0.689906,2.02271
0.503968,0.239975,2.43999
0.528615,-0.0117041,2.41633
0.143357,0.394386,2.59293
-0.216808,0.308321,2.78389
-0.320496,-0.0928108,2.8525
-0.608742,-0.094024,2.68632
-0.506127,0.244797,2.78038
-0.106126,-0.24739,2.38718
-0.106126,-0.24739,2.38718
-0.106126,-0.24739,2.38718
-0.598882,-0.663277,2.0928
-0.251429,-0.451063,2.3501
-0.571923,-0.0554598,2.25861
-0.381862,-0.131185,2.01983
-0.350509,0.312773,1.53284
-0.501729,0.400285,1.1138
-0.501729,0.400285,1.1138
-0.415495,-0.002929,1.03482
-0.00375145,0.485327,0.934421
-0.00375145,0.485327,0.934421
0.436817,0.40718,1.22523
0.436817,0.40718,1.22523
0.829668,0.60161,1.34679
0.366894,1.00619,1.27404
0.366894,1.00619,1.27404
0.159799,0.794536,1.51345
-0.223502,1.1981,1.73783
-0.468214,0.919232,1.87873
-0.730265,1.33788,2.0332
-0.341018,1.08843,2.2481
-0.435226,1.29871,2.54653
-0.435226,1.29871,2.54653
-0.498452,1.64879,2.32081
-0.94731,1.772,2.24417
-0.531802,2.17549,2.23221
-0.277928,2.24542,1.76778
-0.17346,2.45135,1.71997
0.280363,2.14783,1.79178
-0.0870632,2.22305,1.45942
0.00824639,2.23065,1.41542
-0.190519,2.54876,1.19397
-0.190519,2.54876,1.19397
-0.494357,2.06359,1.39361
-0.136723,2.08941,1.00444
-0.136723,2.08941,1.00444
-0.0193748,2.04336,1.26257
-0.00118761,2.04886,0.950139
0.3588,1.78461,1.03895
0.82678,1.99507,1.39877
0.82516,1.72856,1.3692
0.504514,1.36912,1.50803
0.154336,1.05951,1.25114
0.0489769,0.58261,1.34739
0.271663,0.374846,1.08997
-0.150805,0.151414,1.5411
0.0950391,-0.118489,1.3057
0.0950391,-0.118489,1.3057
-0.380286,-0.534913,1.23886
-0.57528,-0.294501,0.875297
-0.86192,-0.605035,1.20616
-0.941743,-0.944958,1.03659
-0.730299,-1.00091,0.996081
-0.499127,-1.09325,0.692895
-0.0755502,-0.885364,0.312602
0.0613387,-0.424016,-0.157432
0.0613387,-0.424016,-0.157432
-0.171417,-0.654716,-0.0914676
-0.32299,-0.768799,-0.115033
-0.32299,-0.768799,-0.115033
-0.756824,-0.698528,0.241063
-0.467297,-0.594465,0.271719
-0.224821,-1.06481,0.295553
-0.224821,-1.06481,0.295553
-0.475672,-0.953291,0.0124891
-0.777857,-1.07975,0.0585649
-0.777857,-1.07975,0.0585649
-1.06947,-0.73206,0.0621475
-0.793488,-1.12445,-0.412309
-0.707988,-1.16719,-0.0531492
-0.72482,-0.680957,0.087774
-0.379354,-0.763535,-0.105199
-0.534634,-0.277538,-0.27926
-0.0367096,0.0673658,-0.425292
-0.196967,0.281747,-0.112
-0.339354,0.752093,0.175149
-0.0137007,0.751042,0.101154
0.241851,0.653929,-0.365677
0.625649,0.372604,-0.539751
0.254564,0.473847,-0.406503
0.383942,0.553619,-0.423253
0.383942,0.553619,-0.423253
0.553009,0.0858709,-0.853713
0.118023,0.0498091,-1.03213
0.326157,0.356428,-0.846468
-0.00464996,0.792911,-0.643813
0.435008,1.06377,-0.286278
0.504559,0.768925,-0.443861
0.504559,0.768925,-0.443861
0.504559,0.768925,-0.443861
0.504559,0.768925,-0.443861
0.82044,0.339329,-0.119026
1.28092,0.547719,-0.125421
1.28785,0.134786,-0.242965
1.28785,0.134786,-0.242965
0.828512,0.183774,-0.0194355
0.48275,-0.0287467,0.348347
0.277337,0.285935,0.83014
0.426441,0.616266,0.730724
0.0122467,1.04173,0.462206
0.235488,1.41807,0.0389659
0.222161,1.06659,0.267914
0.717889,0.836588,0.709899
1.13339,0.941192,0.79258
1.25153,0.892797,1.02898
1.25153,0.892797,1.02898
0.757579,1.28448,0.572585
0.592221,1.3616,0.98149
0.41553,1.6001,0.744124
0.654015,1.76889,0.27178
0.450964,1.42133,0.24037
0.586454,1.81466,0.0550352
0.220622,1.5234,-0.133243
0.151676,1.97477,0.360451
-0.0299125,2.0711,0.361548
-0.131014,2.08305,0.695873
0.24914,2.20641,0.323967
0.0770487,2.40327,0.715765
-0.0542242,2.16391,0.322114
-0.377404,2.05508,0.257619
-0.682451,1.66801,0.0964793
-0.499588,1.74345,0.307432
-0.729432,1.5464,0.676783
-0.946855,1.23565,0.909589
-0.511319,1.02272,0.643621
-0.083701,0.810379,0.315398
-0.527,0.901666,0.316779
-0.611506,0.843466,0.3927
-0.259957,0.709084,-0.0357779
-0.0551797,0.670634,0.121335
-0.0296572,0.669937,-0.175386
-0.0296572,0.669937,-0.175386
-0.0296572,0.669937,-0.175386
0.1079,0.434541,-0.599795
-0.388532,0.583586,-0.425192
-0.497704,0.761025,0.0105451
-0.244412,0.803213,-0.22886
-0.244412,0.803213,-0.22886
-0.244412,0.803213,-0.22886
0.151291,0.534501,-0.085841
0.413954,0.992209,-0.245131
0.367465,0.732291,-0.244922
0.230235,1.16119,-0.138918
0.230235,1.16119,-0.138918
0.441336,0.862408,-0.410244
0.441336,0.862408,-0.410244
0.441336,0.862408,-0.410244
0.107551,1.15697,-0.371
0.107551,1.15697,-0.371
-0.00834852,1.55069,-0.297147
0.277267,1.58199,-0.142258
0.172534,1.33694,0.269142
0.456727,1.2136,-0.200335
0.502558,1.48776,-0.0516761
0.367445,1.11788,0.0952293
0.576453,0.738148,-0.224689
0.576453,0.738148,-0.224689
0.292688,0.746606,-0.315446
0.292688,0.746606,-0.315446
0.0617574,0.947417,-0.500242
0.0617574,0.947417,-0.500242
-0.043143,1.29124,-0.051936
-0.399945,1.25819,0.0141236
-0.399945,1.25819,0.0141236
-0.423551,1.28098,0.0149361
0.00543557,1.54538,-0.417298
0.259014,1.79925,-0.105515
0.143977,1.73526,0.044189
0.143977,1.73526,0.044189
0.143977,1.73526,0.044189
-0.216768,1.4856,0.353041
-0.228676,1.31816,-0.0273606
0.0678813,1.41577,-0.367377
0.323785,1.70632,-0.132793
0.323785,1.70632,-0.132793
0.323785,1.70632,-0.132793
0.31341,1.73075,0.111974
-0.115056,2.2129,0.364977
-0.154642,2.46389,0.172463
-0.212849,2.5123,0.556148
-0.664534,2.41515,0.354867
-0.268762,2.38945,-0.0404468
0.0436353,2.86359,-0.301891
0.5121,2.75907,-0.738823
0.942422,2.53286,-0.737499
0.625365,2.76591,-1.01835
0.625365,2.76591,-1.01835
0.625365,2.76591,-1.01835
0.758789,2.30196,-1.40722
1.13059,1.83071,-0.927347
0.930568,2.01586,-1.14315
0.76048,2.36569,-0.906028
0.44372,2.72648,-0.426274
0.44372,2.72648,-0.426274
0.44372,2.72648,-0.426274
0.929933,3.0638,-0.197555
0.527849,3.55839,0.0571236
0.567114,3.87625,-0.366216
1.01325,3.59721,-0.436774
1.23793,3.10976,-0.581643
1.23793,3.10976,-0.581643
1.40915,3.14132,-1.01583
1.11988,2.93425,-1.12376
0.868805,2.66423,-1.3939
1.36497,2.69529,-1.4497
1.36497,2.69529,-1.4497
1.36038,2.49688,-1.27584
1.36038,2.49688,-1.27584
1.22947,2.81638,-0.892117
0.83734,2.69187,-1.16623
0.59831,2.51485,-0.970113
0.59831,2.51485,-0.970113
0.876737,2.40634,-1.33818
0.991394,1.97196,-1.13924
0.991394,1.97196,-1.13924
0.750892,1.68457,-1.45247
0.750892,1.68457,-1.45247
1.17035,2.00838,-1.91265
1.17035,2.00838,-1.91265
1.17035,2.00838,-1.91265
1.37209,2.44479,-1.63922
1.41228,1.98679,-1.68366
1.8346,1.81531,-1.60712
1.73379,2.26324,-1.13828
2.05323,2.30776,-0.828467
1.65328,2.39788,-0.940307
2.12958,2.14156,-0.720743
1.88361,1.65091,-0.482955
1.88361,1.65091,-0.482955
2.13028,1.89439,0.00552624
2.17791,2.02465,-0.475577
2.17791,2.02465,-0.475577
2.54274,2.11329,-0.160578
2.26472,2.3682,-0.285846
2.26472,2.3682,-0.285846
2.58235,2.02764,0.152786
2.74587,1.52775,0.106402
2.80527,1.71646,-0.304066
2.59303,1.42356,-0.280291
2.37128,1.45324,0.20207
2.37128,1.45324,0.20207
2.37128,1.45324,0.20207
2.36724,1.40735,0.632283
2.2115,1.67986,0.17144
2.2115,1.67986,0.17144
2.01021,2.0919,0.41394
1.80535,2.3446,-0.0249216
1.36881,2.68924,0.369647
0.922678,2.45279,0.356933
0.736115,2.3554,0.420307
0.650864,2.416,0.877353
0.650864,2.416,0.877353
0.317617,2.52836,0.59224
0.644224,2.62176,0.49985
1.07968,2.77114,0.513368
0.742865,2.79812,0.794813
1.11938,2.33689,0.363715
0.722048,2.31977,0.595339
0.324323,2.16093,0.982827
0.131726,2.44722,0.874044
0.240738,2.14827,0.891765
0.240738,2.14827,0.891765
0.343636,2.09097,1.19114
0.343636,2.09097,1.19114
-0.0899166,1.99282,1.20936
-0.476981,2.17438,1.42067
-0.81415,1.79339,0.940804
-1.16568,1.47456,1.03765
-1.02174,1.5282,0.835119
-1.29767,1.3893,0.515936
-0.988831,1.33812,0.848307
-0.632151,1.40025,0.564231
-0.632151,1.40025,0.564231
-0.619775,0.99162,0.151563
-0.467496,1.39554,0.405981
-0.467496,1.39554,0.405981
-0.467496,1.39554,0.405981
-0.442882,1.70827,0.0110255
-0.398931,1.70293,-0.172347
-0.479002,1.30868,-0.245535
-0.09109,1.23958,0.182102
-0.09109,1.23958,0.182102
-0.09109,1.23958,0.182102
-0.45013,0.745834,0.111715
4.96261e-005,0.988557,-0.301848
-0.391824,1.00583,-0.0826451
0.0219806,1.29671,-0.204784
-0.47219,1.32585,0.197654
-0.47219,1.32585,0.197654
0.0142106,0.869292,0.403223
0.0142106,0.869292,0.403223
-0.334635,1.01865,0.594072
-0.334635,1.01865,0.594072
-0.334635,1.01865,0.594072
-0.334635,1.01865,0.594072
0.0116259,1.16083,0.587957
0.378801,1.09135,0.303618
0.278544,1.4936,0.795804
0.0694043,1.18385,1.07338
-0.107582,0.80108,0.827432
-0.468963,1.28583,0.573936
-0.540734,1.3229,0.674289
-0.75903,0.886423,0.654996
-0.850291,1.072,0.795441
-0.850291,1.072,0.795441
-0.850291,1.072,0.795441
-0.93779,0.799024,0.866391
-0.93779,0.799024,0.866391
-0.867928,0.633474,0.526878
-0.867651,0.192625,0.479374
-0.754287,-0.21108,0.244764
-0.754287,-0.21108,0.244764
-0.637207,-0.455002,0.367267
-0.792298,0.0415772,0.448945
-1.12168,0.413709,0.769246
-0.662091,0.444028,0.576332
-0.426287,0.163316,0.433097
-0.426287,0.163316,0.433097
-0.494118,-0.168886,0.160178
-0.172936,-0.424574,-0.0115742
-0.172936,-0.424574,-0.0115742
-0.0254158,-0.0287088,-0.508046
-0.273953,-0.0623051,-0.368049
-0.497155,-0.517553,-0.546536
-0.0546478,-0.835863,-0.411325
-0.258013,-0.481503,-0.620057
-0.236291,-0.830814,-0.79525
-0.236291,-0.830814,-0.79525
-0.321487,-1.16933,-0.407036
0.0806295,-1.33338,-0.656447
0.232537,-1.48599,-0.739145
0.0951874,-1.49694,-0.268259
0.112269,-1.72861,-0.722787
-0.0325865,-1.73609,-0.312695
-0.196552,-1.90774,-0.531821
-0.196552,-1.90774,-0.531821
-0.366803,-1.77791,-0.432102
-0.366803,-1.77791,-0.432102
-0.399423,-1.56731,-0.179978
-0.399423,-1.56731,-0.179978
-0.829234,-1.17396,0.261985
-0.451902,-1.30138,0.321537
-0.402748,-1.60382,-0.114864
-0.856395,-1.32736,0.327672
-1.25415,-0.905093,0.340118
-1.25415,-0.905093,0.340118
-1.30097,-1.30151,0.572841
-1.47812,-0.870446,0.386686
-1.19613,-1.28607,0.511487
-0.797145,-1.39531,0.399684
-0.418927,-1.49131,0.105653
-0.418927,-1.49131,0.105653
-0.677481,-1.86716,0.108156
-0.571763,-1.67161,0.52814
-0.712462,-1.61877,0.57548
-0.712462,-1.61877,0.57548
-0.500896,-2.00734,0.642146
-0.500896,-2.00734,0.642146
-0.82094,-1.69682,1.10239
-0.82094,-1.69682,1.10239
-0.834541,-1.73819,1.11661
-0.834541,-1.73819,1.11661
-0.834541,-1.73819,1.11661
-1.29345,-1.78331,0.748232
-1.66377,-1.78481,0.473844
-1.67257,-1.64846,0.238976
-1.35195,-1.45019,0.0274688
-0.874078,-1.72925,0.319799
-1.34852,-1.61445,-0.139256
-1.34852,-1.61445,-0.139256
-1.52017,-1.80262,0.313594
-1.67507,-1.80935,-0.136713
-1.29999,-1.89129,-0.192902
-1.23636,-1.54969,-0.0707344
-1.23636,-1.54969,-0.0707344
-0.805827,-1.41826,-0.210032
-1.06604,-0.959784,-0.0183201
-1.29351,-0.780442,-0.0409715
-1.08786,-1.20982,0.0869799
-1.02758,-0.92311,0.0751186
-0.79336,-0.954775,0.00734296
-0.959153,-1.06229,0.391259
-1.19417,-1.29233,0.750355
-1.32227,-1.45505,0.549987
-0.853519,-1.32911,0.893922
-0.853519,-1.32911,0.893922
-0.637914,-1.36184,1.27424
-0.489617,-1.19479,1.37939
-0.145278,-0.861363,1.22062
-0.145278,-0.861363,1.22062
-0.138934,-1.08431,0.913268
0.300317,-1.42853,0.610319
0.101115,-1.42808,0.49229
0.1287,-1.14348,0.283043
-0.197828,-0.668708,0.113443
-0.000953268,-0.421413,0.370061
-0.380866,-0.0952401,0.28723
-0.380866,-0.0952401,0.28723
-0.265016,0.1484,-0.0975589
-0.613298,0.611598,0.193796
-0.227049,0.1831,0.215448
-0.283886,-0.136019,-0.0369447
-0.283886,-0.136019,-0.0369447
-0.127872,0.0931801,-0.270053
0.0756382,0.407095,-0.0252031
0.111421,0.766724,0.0448634
0.238114,0.974176,-0.201298
0.238114,0.974176,-0.201298
0.512233,0.65119,0.0194382
0.359384,0.274697,-0.0629693
0.529743,0.192285,-0.171883
0.502289,0.410896,-0.511306
0.439795,0.43789,-0.435339
0.1811,0.683824,-0.294531
-0.275526,0.804083,-0.351214
-0.0169877,0.775388,0.143949
0.2553,0.903614,0.31927
0.239481,0.943809,0.485357
0.239481,0.943809,0.485357
0.362637,0.492468,0.840563
0.225352,0.742587,0.584035
0.186915,0.660348,0.774208
0.186915,0.660348,0.774208
0.0729198,1.09697,0.549212
-0.0959727,1.31445,0.451381
-0.173182,1.5307,0.485725
-0.151352,1.24881,0.937832
-0.605509,1.35956,1.25269
-0.605509,1.35956,1.25269
-0.378724,1.27384,1.32488
-0.432462,0.861488,1.06609
-0.694736,0.693594,0.715752
-0.244287,0.802333,0.62274
-0.244287,0.802333,0.62274
-0.251616,0.973597,0.443291
-0.2818,1.16695,0.108019
-0.698387,1.63184,0.0215437
-0.546814,1.19419,-0.0992191
-0.325608,1.15133,-0.282724
-0.459187,1.43341,-0.559892
-0.459187,1.43341,-0.559892
-0.143101,1.30066,-0.240984
-0.404617,1.61894,-0.348036
-0.760798,1.44761,-0.581407
-0.511806,1.32683,-0.660701
-0.96771,1.12068,-0.371695
-0.553063,0.951777,-0.631432
-0.553063,0.951777,-0.631432
-0.32898,0.786361,-0.802153
0.0444129,0.776688,-0.400189
-0.366499,0.950891,-0.354236
0.0964135,0.597877,-0.598806
0.100212,0.309241,-0.894969
0.26393,0.530041,-0.772524
0.26393,0.530041,-0.772524
0.733639,0.0808896,-0.890039
0.350851,0.310725,-0.969572
0.553629,0.38008,-1.16545
0.15752,0.848634,-0.887695
0.651189,1.08764,-0.851274
0.801981,0.87408,-0.625778
0.92905,1.34238,-0.513178
1.12204,1.18624,-0.685479
0.977274,1.22038,-0.369469
1.00396,0.72965,-0.794301
1.13806,0.897621,-1.04587
0.872845,0.529214,-1.52307
0.770673,0.555047,-1.77942
0.434858,0.726112,-1.45902
0.397403,0.491418,-1.57459
0.397403,0.491418,-1.57459
0.834309,0.882484,-1.76583
0.460231,0.834496,-1.49011
0.577136,1.24273,-1.25881
0.577136,1.24273,-1.25881
0.831509,0.87961,-1.09968
0.681897,0.423988,-1.38832
0.995146,0.217202,-1.24278
1.13809,-0.0450397,-0.873937
1.13809,-0.0450397,-0.873937
1.21038,-0.453733,-1.0662
0.832961,-0.880663,-1.3724
0.83929,-0.744919,-1.66029
1.11934,-0.949373,-1.56722
1.11934,-0.949373,-1.56722
1.11934,-0.949373,-1.56722
0.941948,-1.18158,-1.806
0.940889,-0.874007,-1.97005
0.519154,-1.08927,-1.94009
0.214101,-0.622663,-1.53638
0.214101,-0.622663,-1.53638
0.162441,-0.909978,-1.31138
0.420076,-0.967826,-1.40113
0.420076,-0.967826,-1.40113
0.420076,-0.967826,-1.40113
0.0225506,-1.18799,-1.67431
-0.471562,-1.5207,-1.94434
-0.322239,-1.48845,-2.39568
-0.53674,-0.999633,-2.45551
-0.529917,-1.01169,-2.0497
-0.500739,-0.92549,-2.09902
-0.974278,-1.02419,-2.00735
-0.591335,-1.07129,-2.22899
-0.658063,-1.56759,-1.9851
-0.17324,-1.08035,-2.41912
-0.253276,-0.851739,-2.379
-0.384638,-1.10369,-1.97928
-0.491594,-1.08482,-2.05854
-0.491594,-1.08482,-2.05854
-0.491594,-1.08482,-2.05854
-0.123844,-1.51267,-1.96078
-0.38986,-1.19836,-1.74258
-0.336115,-1.37347,-1.64813
-0.336115,-1.37347,-1.64813
-0.238958,-1.23512,-1.55222
-0.238958,-1.23512,-1.55222
-0.185416,-1.2063,-1.92714
-0.109314,-0.731243,-2.25704
-0.442084,-0.239304,-1.82148
-0.32155,-0.516242,-1.89755
-0.32155,-0.516242,-1.89755
-0.455814,-0.532243,-1.76927
-0.455814,-0.532243,-1.76927
-0.823149,-0.595499,-2.19887
-1.32275,-0.478902,-1.83149
-0.89871,-0.0569379,-2.28855
-1.28071,0.0669435,-1.98141
-1.41167,0.288163,-1.86269
-1.41167,0.288163,-1.86269
-1.70215,0.31701,-1.50628
-1.755,0.429853,-1.67825
-2.12348,0.829569,-1.41062
-2.12348,0.829569,-1.41062
-1.90368,0.787553,-0.919893
-1.9048,0.988472,-1.07927
-1.9048,0.988472,-1.07927
-1.45641,1.02584,-1.21967
-1.51551,0.758375,-1.44117
-1.246,0.467665,-1.55381
-0.87626,0.610968,-1.87729
-1.22858,0.129516,-1.49086
-1.086,-0.000512501,-1.42976
-0.669556,-0.100221,-1.27178
-0.801584,0.12653,-1.37974
-1.0952,0.106042,-0.912273
-0.598898,-0.102133,-1.04401
-0.438723,0.355138,-0.801578
-0.0213122,0.819889,-0.969583
-0.196355,0.579062,-0.480856
0.296073,0.214979,-0.387679
0.296073,0.214979,-0.387679
0.428153,0.673221,-0.168221
0.401351,0.444531,-0.161195
0.0344713,0.532764,-0.584101
0.377576,0.105923,-0.60511
0.274347,-0.316097,-0.644072
0.451285,-0.509106,-0.234458
0.828886,-0.657467,-0.216848
0.983035,-0.89338,-0.476682
0.631442,-1.00402,-0.635741
0.631442,-1.00402,-0.635741
0.947715,-1.13539,-0.521185
0.665438,-0.966741,-0.421851
0.852508,-1.38935,0.0504028
0.842554,-1.33788,0.320715
0.392851,-1.42259,0.688366
0.517256,-0.951864,1.04027
0.760512,-1.21294,0.709747
0.449141,-1.31912,0.445191
0.202306,-1.63545,0.885139
-0.221209,-1.17188,1.08933
-0.193287,-1.26241,0.995705
-0.55086,-1.45604,0.970121
-0.660007,-1.48634,0.471255
-0.543257,-1.42656,0.526519
-0.551384,-1.23496,0.54978
-0.869566,-0.780386,0.361426
-0.869566,-0.780386,0.361426
-0.869566,-0.780386,0.361426
-0.848493,-0.428131,0.20911
-0.848493,-0.428131,0.20911
-1.30812,-0.325663,-0.25749
-1.07786,0.0975645,-0.340642
-1.28343,-0.146246,-0.447993
-1.32918,-0.375981,-0.337526
-1.15007,-0.301703,-0.371523
-1.54901,-0.0232208,-0.165615
-2.0184,-0.520691,-0.369198
-1.76495,-0.32838,-0.545492
-1.76495,-0.32838,-0.545492
-1.31763,0.0958985,-0.706667
-1.31763,0.0958985,-0.706667
-1.31763,0.0958985,-0.706667
-1.31763,0.0958985,-0.706667
-1.21421,-0.350374,-0.569521
-1.23262,-0.579454,-0.567473
-0.997693,-0.464681,-0.251799
-0.997693,-0.464681,-0.251799
-1.06447,-0.514564,-0.460169
-1.03277,-0.432507,-0.131924
-0.932168,-0.176127,-0.0183623
-0.831707,-0.0334724,0.272421
-0.831707,-0.0334724,0.272421
-0.831707,-0.0334724,0.272421
-0.681925,-0.293747,-0.187045
-0.681925,-0.293747,-0.187045
-0.681925,-0.293747,-0.187045
-0.528494,-0.477483,-0.0959642
-0.528494,-0.477483,-0.0959642
-0.473127,-0.281422,0.073918
-0.473127,-0.281422,0.073918
-0.179115,-0.382713,-0.271481
-0.179115,-0.382713,-0.271481
-0.106198,-0.281784,0.160669
-0.106988,0.208572,0.421425
0.0371957,0.588204,-0.0554288
0.0371957,0.588204,-0.0554288
-0.200536,0.591048,0.384489
-0.243251,0.442272,-0.00739856
-0.243251,0.442272,-0.00739856
-0.0662642,0.513071,-0.324514
0.431517,0.014306,-0.24073
0.431517,0.014306,-0.24073
0.431517,0.014306,-0.24073
0.0862659,0.173402,-0.0552379
-0.339764,0.345346,-0.265787
0.0913251,0.680984,-0.158671
0.119942,0.782469,-0.167552
0.119942,0.782469,-0.167552
-0.195372,0.820609,-0.111934
-0.174076,0.809745,-0.151073
0.146587,0.55463,0.146812
0.261457,0.725279,-0.285493
0.261457,0.725279,-0.285493
0.48471,0.26445,-0.65173
0.29024,0.50654,-0.794549
0.452122,0.409607,-0.376099
0.234594,0.08243,-0.769997
0.234594,0.08243,-0.769997
0.270116,0.513394,-0.801361
-0.0791371,0.877975,-0.439328
0.0448853,1.13128,-0.69011
-0.382792,0.777655,-0.397978
-0.100606,0.540113,-0.443071
-0.0293096,0.66671,-0.521456
-0.0293096,0.66671,-0.521456
-0.396681,1.12514,-0.568471
-0.090473,0.673594,-0.155824
-0.488235,0.543106,-0.256991
-0.958061,0.180996,0.128344
-1.13321,0.0639481,0.209122
-0.991872,0.351777,0.039157
-0.991872,0.351777,0.039157
-1.3895,0.0880616,0.420514
-1.14628,0.0193895,0.525039
-1.52733,-0.0426244,0.25998
-1.25577,0.000752081,-0.140362
-1.25577,0.000752081,-0.140362
-1.09499,-0.309775,0.129624
-1.23534,0.189197,0.167435
-0.948273,-0.254131,0.000867674
-0.475635,-0.691518,-0.266559
-0.256329,-0.653973,0.0282706
-0.256329,-0.653973,0.0282706
-0.746304,-0.188419,-0.33396
-0.64482,-0.251645,-0.468956
-0.552499,-0.72364,-0.35398
-0.552499,-0.72364,-0.35398
-0.182048,-0.317307,-0.656895
0.250468,-0.221152,-0.446029
0.250468,-0.221152,-0.446029
0.0191219,-0.194976,-0.210548
0.0191219,-0.194976,-0.210548
-0.256494,-0.407644,-0.516283
-0.520296,-0.0861655,-0.61126
-0.0645475,-0.206855,-1.04002
-0.151733,-0.555915,-0.820321
-0.151733,-0.555915,-0.820321
-0.151733,-0.555915,-0.820321
-0.151733,-0.555915,-0.820321
-0.151733,-0.555915,-0.820321
0.180224,-0.171795,-1.07749
0.0395989,-0.645894,-0.728948
0.249334,-0.330834,-0.533596
-0.118286,-0.109285,-0.196655
0.0821687,-0.299474,-0.54879
-0.0610963,-0.482043,-0.288911
-0.16157,-0.265098,0.173249
0.20567,-0.374278,0.233129
0.108852,-0.617543,-0.131596
-0.192941,-0.782174,0.162499
0.143692,-1.14269,-0.320306
0.428279,-0.759926,-0.533228
0.919118,-1.17933,-0.288999
0.919118,-1.17933,-0.288999
0.521003,-1.0862,0.191186
0.521003,-1.0862,0.191186
0.927593,-0.770509,0.488846
0.478627,-1.25061,0.276164
-0.0013211,-0.802832,-0.139292
-0.0220274,-0.980346,-0.606181
-0.116595,-0.86358,-0.380161
-0.115031,-0.593702,-0.132807
